,Material,Componente,FI0,Quantidade componente,col_bmeng
1369,70006015,70005850,0.02942,29.42,1000.0
1370,70006016,70005850,0.03334,33.34,1000.0
1371,70006017,70005850,0.04546,45.46,1000.0
1372,70005882,70005498,0.012820999999999999,12.821,1000.0
1373,70005883,70005498,0.016949000000000002,16.949,1000.0
1374,70005884,70005498,0.02084,20.84,1000.0
1375,70005885,70005498,0.029412,29.412,1000.0
1376,70005886,70005498,0.041667,41.667,1000.0
1377,70005834,70005850,0.038462,38.462,1000.0
1378,70005832,70005850,0.111111,111.111,1000.0
1379,70005646,70005498,0.016129,16.129,1000.0
1380,70005647,70005498,0.04,40.0,1000.0
1381,70006023,70005522,0.25,250.0,1000.0
1382,70006024,70005522,0.5,500.0,1000.0
1383,70006026,70001621,0.008,8.0,1000.0
1384,70006027,70001621,0.02,20.0,1000.0
1385,70006028,70001621,0.024399999999999998,24.4,1000.0
1386,70005648,70005539,0.012048,12.048,1000.0
1387,70005649,70005539,0.016129,16.129,1000.0
1388,70005650,70005539,0.02,20.0,1000.0
1389,70005651,70005539,0.04,40.0,1000.0
1390,70005652,70005499,0.02,20.0,1000.0
1391,70005653,70005499,0.024399999999999998,24.4,1000.0
1392,70005654,70005499,0.04,40.0,1000.0
1393,70005655,70005499,0.0625,62.5,1000.0
1394,70005887,70001622,0.024399999999999998,24.4,1000.0
1395,70005888,70001622,0.028571000000000003,28.571,1000.0
1396,70005656,70005523,0.023809999999999998,23.81,1000.0
1397,70005657,70005523,0.028579999999999998,28.58,1000.0
1398,70005658,70005523,0.047619999999999996,47.62,1000.0
1399,70005659,70005523,0.071429,71.429,1000.0
1400,70005660,70012074,0.012048,12.048,1000.0
1401,70005661,70012074,0.02,20.0,1000.0
1402,70005662,70012074,0.028571000000000003,28.571,1000.0
1403,70006029,70001622,0.016129,16.129,1000.0
1404,70006030,70001622,0.024399999999999998,24.4,1000.0
1405,70006031,70002708,0.03031,30.31,1000.0
1406,70006032,70002708,0.05,50.0,1000.0
1407,70005663,70005524,0.014286,14.286,1000.0
1408,70005664,70005524,0.019231,19.231,1000.0
1409,70005665,70005524,0.023809999999999998,23.81,1000.0
1410,70005666,70005524,0.047619999999999996,47.62,1000.0
1411,70005889,70001861,0.055560000000000005,55.56,1000.0
1412,70005667,70005524,0.009524,9.524,1000.0
1413,70005668,70005524,0.014286,14.286,1000.0
1414,70005669,70005524,0.019231,19.231,1000.0
1415,70005670,70005524,0.023809999999999998,23.81,1000.0
1416,70005671,70005524,0.028571000000000003,28.571,1000.0
1417,70005672,70005524,0.038462,38.462,1000.0
1418,70005673,70005524,0.047619,47.619,1000.0
1419,70005674,70005500,0.01516,15.16,1000.0
1420,70005675,70005500,0.02,20.0,1000.0
1421,70005677,70005500,0.03031,30.31,1000.0
1422,70005676,70005500,0.04,40.0,1000.0
1423,70005678,70005500,0.05,50.0,1000.0
1424,70005679,70005525,0.009524,9.524,1000.0
1425,70005680,70005525,0.014289999999999999,14.29,1000.0
1426,70005681,70005525,0.023809999999999998,23.81,1000.0
1427,70005682,70005525,0.047619999999999996,47.62,1000.0
1428,70005683,70005525,0.014286,14.286,1000.0
1429,70005684,70005525,0.019231,19.231,1000.0
1430,70005685,70005525,0.023809999999999998,23.81,1000.0
1431,70005687,70005525,0.028579999999999998,28.58,1000.0
1432,70005686,70005525,0.038462,38.462,1000.0
1433,70005688,70005525,0.047619,47.619,1000.0
1434,70005689,70005501,0.0125,12.5,1000.0
1435,70005690,70005501,0.015151999999999999,15.152,1000.0
1436,70005691,70005501,0.02,20.0,1000.0
1437,70005692,70005501,0.04,40.0,1000.0
1438,70006033,70005501,0.01563,15.63,1000.0
1439,70005693,70005502,0.015151999999999999,15.152,1000.0
1440,70005694,70005502,0.02,20.0,1000.0
1441,70005695,70005502,0.025,25.0,1000.0
1442,70005696,70005502,0.030303,30.303,1000.0
1443,70005697,70005502,0.04,40.0,1000.0
1444,70005711,70002130,0.0075190000000000005,7.519,1000.0
1445,70006034,70002130,0.008,8.0,1000.0
1446,70005890,70000359,0.00654,6.54,1000.0
1447,70006182,70006036,1.0,1000.0,1000.0
1448,70006183,70006037,1.0,1000.0,1000.0
1449,70006184,70006038,1.0,1000.0,1000.0
1450,70006036,70005855,0.11112000000000001,111.12,1000.0
1451,70006037,70005855,0.25,250.0,1000.0
1452,70006038,70005855,0.5,500.0,1000.0
1453,70006035,70005855,0.5,500.0,1000.0
1454,70005891,70012065,0.2,200.0,1000.0
1455,70005698,70005533,0.014085,14.085,1000.0
1456,70005699,70005533,0.023256,23.256,1000.0
1457,70005700,70005533,0.047619,47.619,1000.0
1458,70005701,70005533,0.071429,71.429,1000.0
1459,70005702,70005503,0.01516,15.16,1000.0
1460,70005703,70005503,0.02,20.0,1000.0
1461,70005704,70005503,0.025,25.0,1000.0
1462,70005705,70005503,0.03031,30.31,1000.0
1463,70005706,70005503,0.05,50.0,1000.0
1464,70005735,70005503,0.0625,62.5,1000.0
1465,70005736,70005503,0.1,100.0,1000.0
1466,70006048,70005846,0.05883,58.83,1000.0
1467,70006185,70011241,1.0,1000.0,1000.0
1468,70005737,70005503,0.01,10.0,1000.0
1469,70005738,70005503,0.03031,30.31,1000.0
1470,70006064,70005846,0.5,500.0,1000.0
1471,70006159,70000002,0.00752,7.52,1000.0
1472,70006356,70002870,0.027030000000000002,27.03,1000.0
1473,70006357,70002870,0.00608,6.08,1000.0
1474,70006366,70002816,0.02223,22.23,1000.0
1475,70011144,70002808,0.04444,44.44,1000.0
1476,70000088,70002808,0.01317,13.17,1000.0
1477,70011135,70002902,0.04167,41.67,1000.0
1478,70011133,70002902,0.07143000000000001,71.43,1000.0
1479,70011112,70012059,0.004,4.0,1000.0
1480,70011110,70012059,0.00321,3.21,1000.0
1481,70000082,70012058,0.005,5.0,1000.0
1482,70011108,70012056,0.004,4.0,1000.0
1483,70011107,70012058,0.004,4.0,1000.0
1484,70000085,70000081,0.005,5.0,1000.0
1485,70005745,70012054,0.005,5.0,1000.0
1486,70011106,70012053,0.00321,3.21,1000.0
1487,70011098,70001625,0.003922,3.922,1000.0
1488,70011096,70001625,0.083333,83.333,1000.0
1489,70011086,70005526,0.018868,18.868,1000.0
1490,70011085,70005526,0.028571000000000003,28.571,1000.0
1491,70005746,70005526,0.038462,38.462,1000.0
1492,70011084,70005526,0.043478,43.478,1000.0
1493,70005747,70005526,0.047619,47.619,1000.0
1494,70011095,70005526,0.0625,62.5,1000.0
1495,70011094,70005526,0.066667,66.667,1000.0
1496,70005748,70005526,0.071429,71.429,1000.0
1497,70011092,70005526,0.076923,76.923,1000.0
1498,70011090,70005526,0.09090999999999999,90.91,1000.0
1499,70011089,70005526,0.1,100.0,1000.0
1500,70011088,70005526,0.11112000000000001,111.12,1000.0
1501,70005749,70005526,0.125,125.0,1000.0
1502,70011082,70005534,0.014289999999999999,14.29,1000.0
1503,70005750,70005534,0.023809999999999998,23.81,1000.0
1504,70005751,70005534,0.028579999999999998,28.58,1000.0
1505,70011080,70005534,0.03334,33.34,1000.0
1506,70011079,70005534,0.03847,38.47,1000.0
1507,70011083,70005534,0.047619999999999996,47.62,1000.0
1508,70011105,70005504,0.00642,6.42,1000.0
1509,70011077,70005504,0.007873999999999999,7.874,1000.0
1510,70005752,70005534,0.009804,9.804,1000.0
1511,70005753,70005504,0.011765000000000001,11.765,1000.0
1512,70005754,70005504,0.019608,19.608,1000.0
1513,70005755,70005504,0.023809999999999998,23.81,1000.0
1514,70011099,70005504,0.028579999999999998,28.58,1000.0
1515,70005756,70005504,0.04,40.0,1000.0
1516,70011103,70005504,0.1,100.0,1000.0
1517,70011047,70011069,1.0,1000.0,1000.0
1518,70011052,70005504,0.012657999999999999,12.658,1000.0
1519,70011051,70005504,0.013699999999999999,13.7,1000.0
1520,70011049,70005504,0.027030000000000002,27.03,1000.0
1521,70005892,70005504,0.033333,33.333,1000.0
1522,70011048,70005504,0.04,40.0,1000.0
1523,70011054,70005504,0.041667,41.667,1000.0
1524,70011053,70005504,0.05264,52.64,1000.0
1525,70011050,70011063,1.0,1000.0,1000.0
1526,70011031,70005856,0.013699,13.699,1000.0
1527,70011027,70005856,0.021739,21.739,1000.0
1528,70011021,70005856,0.03847,38.47,1000.0
1529,70011039,70005856,0.041667,41.667,1000.0
1530,70011037,70005856,0.05,50.0,1000.0
1531,70006051,70005856,0.08334,83.34,1000.0
1532,70011034,70005856,0.090909,90.909,1000.0
1533,70011033,70005856,0.1,100.0,1000.0
1534,70005893,70005856,0.11112000000000001,111.12,1000.0
1535,70011018,70011061,1.0,1000.0,1000.0
1536,70011028,70011068,1.0,1000.0,1000.0
1537,70006188,70011060,1.0,1000.0,1000.0
1538,70011024,70011067,1.0,1000.0,1000.0
1539,70011023,70011066,1.0,1000.0,1000.0
1540,70011022,70011065,1.0,1000.0,1000.0
1541,70011019,70011064,1.0,1000.0,1000.0
1542,70011041,70005542,0.034483,34.483,1000.0
1543,70005894,70005542,0.043478,43.478,1000.0
1544,70005895,70005542,0.052632,52.632,1000.0
1545,70005896,70005542,0.0625,62.5,1000.0
1546,70005897,70005542,0.083333,83.333,1000.0
1547,70011074,70005542,0.111111,111.111,1000.0
1548,70006189,70005898,1.0,1000.0,1000.0
1549,70011044,70011073,1.0,1000.0,1000.0
1550,70006190,70005899,1.0,1000.0,1000.0
1551,70011043,70011072,1.0,1000.0,1000.0
1552,70011042,70011071,1.0,1000.0,1000.0
1553,70011057,70005504,0.007873999999999999,7.874,1000.0
1554,70011056,70005504,0.011765000000000001,11.765,1000.0
1555,70006072,70005504,0.015872999999999998,15.873,1000.0
1556,70005757,70005504,0.019608,19.608,1000.0
1557,70005762,70005504,0.023809999999999998,23.81,1000.0
1558,70005758,70005504,0.032258,32.258,1000.0
1559,70005759,70005504,0.04,40.0,1000.0
1560,70005760,70005504,0.0625,62.5,1000.0
1561,70011061,70005856,0.142857,142.857,1000.0
1562,70011069,70005856,0.16666999999999998,166.67,1000.0
1563,70011068,70005856,0.2,200.0,1000.0
1564,70011060,70005856,0.25,250.0,1000.0
1565,70011067,70005856,0.25,250.0,1000.0
1566,70011066,70005856,0.33333999999999997,333.34,1000.0
1567,70011065,70005856,0.333334,333.334,1000.0
1568,70011064,70000661,0.25,250.0,1000.0
1569,70011063,70005504,0.142857,142.857,1000.0
1570,70011062,70005504,0.25,250.0,1000.0
1571,70005898,70005542,0.142857,142.857,1000.0
1572,70011073,70005542,0.166667,166.667,1000.0
1573,70005899,70005542,0.2,200.0,1000.0
1574,70011072,70005542,0.25,250.0,1000.0
1575,70011071,70005542,0.33333999999999997,333.34,1000.0
1576,70011009,70003297,0.08334,83.34,1000.0
1577,70011007,70000678,0.03847,38.47,1000.0
1578,70011008,70000678,0.05883,58.83,1000.0
1579,70011013,70012050,0.01205,12.05,1000.0
1580,70011012,70012050,0.02,20.0,1000.0
1581,70011010,70012050,0.028579999999999998,28.58,1000.0
1582,70011015,70012050,0.04,40.0,1000.0
1583,70011014,70012050,0.08334,83.34,1000.0
1584,70011003,70012048,0.02174,21.74,1000.0
1585,70011006,70012050,0.01205,12.05,1000.0
1586,70011005,70012050,0.02,20.0,1000.0
1587,70005761,70012046,0.005,5.0,1000.0
1588,70011001,70012046,0.005,5.0,1000.0
1589,70010992,70000591,0.00451,4.51,1000.0
1590,70004475,70000591,0.005,5.0,1000.0
1591,70010990,70000591,0.008,8.0,1000.0
1592,70010989,70000591,0.01819,18.19,1000.0
1593,70006052,70000591,0.025,25.0,1000.0
1594,70010993,70000591,0.04,40.0,1000.0
1595,70010997,70000591,0.05,50.0,1000.0
1596,70010996,70000591,0.0625,62.5,1000.0
1597,70010995,70000591,0.076923,76.923,1000.0
1598,70010999,70012045,0.00752,7.52,1000.0
1599,70010998,70012045,0.01516,15.16,1000.0
1600,70010986,70012044,0.5,500.0,1000.0
1601,70005764,70005514,0.0125,12.5,1000.0
1602,70005765,70005514,0.01316,13.16,1000.0
1603,70005766,70005514,0.02,20.0,1000.0
1604,70005767,70005514,0.03031,30.31,1000.0
1605,70005768,70005514,0.0625,62.5,1000.0
1606,70005724,70001687,0.05,50.0,1000.0
1607,70005769,70005513,0.01053,10.53,1000.0
1608,70005770,70005513,0.01235,12.35,1000.0
1609,70005771,70005513,0.015390000000000001,15.39,1000.0
1610,70005772,70012040,0.025,25.0,1000.0
1611,70005773,70005513,0.023260000000000003,23.26,1000.0
1612,70005774,70005513,0.047619999999999996,47.62,1000.0
1613,70005775,70005513,0.05,50.0,1000.0
1614,70005776,70005513,0.05,50.0,1000.0
1615,70010982,70005513,0.08,80.0,1000.0
1616,70010974,70012041,0.021053000000000002,21.053,1000.0
1617,70010975,70012041,0.027780000000000003,27.78,1000.0
1618,70005079,70012041,0.038462,38.462,1000.0
1619,70010973,70005513,0.0145,14.5,1000.0
1620,70010976,70005994,0.5,500.0,1000.0
1621,70010970,70012041,0.05264,52.64,1000.0
1622,70010915,70001631,0.0032,3.2,1000.0
1623,70000087,70001631,0.004,4.0,1000.0
1624,70010924,70001631,0.01087,10.87,1000.0
1625,70010920,70001631,0.018179999999999998,18.18,1000.0
1626,70000086,70001631,0.028579999999999998,28.58,1000.0
1627,70010910,70001631,0.036364,36.364,1000.0
1628,70010932,70001631,0.04211,42.11,1000.0
1629,70010931,70001631,0.05,50.0,1000.0
1630,70010929,70001631,0.05264,52.64,1000.0
1631,70010913,70001631,0.06154,61.54,1000.0
1632,70010818,70005847,0.06667000000000001,66.67,1000.0
1633,70010912,70001631,0.07693000000000001,76.93,1000.0
1634,70010923,70001631,0.08334,83.34,1000.0
1635,70010816,70005847,0.08889,88.89,1000.0
1636,70006056,70001631,0.1,100.0,1000.0
1637,70010814,70005847,0.11112000000000001,111.12,1000.0
1638,70005781,70012027,0.016,16.0,1000.0
1639,70010967,70012027,0.024239999999999998,24.24,1000.0
1640,70006057,70000664,0.0625,62.5,1000.0
1641,70010902,70000664,0.071429,71.429,1000.0
1642,70005786,70005527,0.009529999999999999,9.53,1000.0
1643,70005787,70005527,0.014289999999999999,14.29,1000.0
1644,70005788,70005527,0.019231,19.231,1000.0
1645,70005789,70005527,0.023809999999999998,23.81,1000.0
1646,70005790,70005527,0.028579999999999998,28.58,1000.0
1647,70010904,70005527,0.033333,33.333,1000.0
1648,70005791,70005527,0.038462,38.462,1000.0
1649,70005792,70005527,0.047619,47.619,1000.0
1650,70005793,70005527,0.05883,58.83,1000.0
1651,70010908,70005527,0.1,100.0,1000.0
1652,70005794,70005540,0.04167,41.67,1000.0
1653,70010965,70005512,0.004,4.0,1000.0
1654,70005795,70005512,0.008,8.0,1000.0
1655,70010956,70005512,0.009640000000000001,9.64,1000.0
1656,70005796,70005512,0.012119999999999999,12.12,1000.0
1657,70010949,70005512,0.0129,12.9,1000.0
1658,70005797,70005512,0.016,16.0,1000.0
1659,70010945,70005512,0.019510000000000003,19.51,1000.0
1660,70005798,70005512,0.02,20.0,1000.0
1661,70005799,70005512,0.024239999999999998,24.24,1000.0
1662,70010942,70005512,0.02581,25.81,1000.0
1663,70010941,70005512,0.026670000000000003,26.67,1000.0
1664,70005800,70005512,0.02857,28.57,1000.0
1665,70005801,70005512,0.032,32.0,1000.0
1666,70010938,70005512,0.0381,38.1,1000.0
1667,70005802,70005512,0.04,40.0,1000.0
1668,70005803,70005512,0.05,50.0,1000.0
1669,70010959,70005512,0.06154,61.54,1000.0
1670,70005804,70005512,0.08,80.0,1000.0
1671,70010953,70005512,0.08889,88.89,1000.0
1672,70010951,70005512,0.1,100.0,1000.0
1673,70004402,70000005,0.023809999999999998,23.81,1000.0
1674,70005805,70005541,0.008,8.0,1000.0
1675,70010968,70012029,0.0032,3.2,1000.0
1676,70010901,70012035,0.004,4.0,1000.0
1677,70010822,70005847,0.023529,23.529,1000.0
1678,70010823,70005847,0.027780000000000003,27.78,1000.0
1679,70010825,70005847,0.05,50.0,1000.0
1680,70010820,70005847,0.030303,30.303,1000.0
1681,70010821,70005527,0.05883,58.83,1000.0
1682,70005924,70005512,0.0129,12.9,1000.0
1683,70005925,70005512,0.01702,17.02,1000.0
1684,70005926,70005512,0.02105,21.05,1000.0
1685,70005927,70005512,0.02581,25.81,1000.0
1686,70005928,70005512,0.02963,29.63,1000.0
1687,70005929,70005512,0.03334,33.34,1000.0
1688,70005930,70005512,0.04211,42.11,1000.0
1689,70005931,70005512,0.05,50.0,1000.0
1690,70005932,70005541,0.0129,12.9,1000.0
1691,70005933,70005541,0.01702,17.02,1000.0
1692,70005934,70005541,0.02106,21.06,1000.0
1693,70005935,70005541,0.02581,25.81,1000.0
1694,70010826,70005541,0.04211,42.11,1000.0
1695,70010804,70005847,0.013699999999999999,13.7,1000.0
1696,70010806,70005847,0.04348,43.48,1000.0
1697,70000077,70005847,0.052632,52.632,1000.0
1698,70000078,70005847,0.066667,66.667,1000.0
1699,70010817,70005847,0.07693000000000001,76.93,1000.0
1700,70010815,70005847,0.111111,111.111,1000.0
1701,70010796,70024126,0.16666999999999998,166.67,1000.0
1702,70006058,70006059,1.0,1000.0,1000.0
1703,70010801,70010853,1.0,50.0,50.0
1704,70010813,70010852,1.0,1000.0,1000.0
1705,70010800,70007423,1.0,1000.0,1000.0
1706,70010811,70010851,1.0,1000.0,1000.0
1707,70006191,70005936,1.0,1000.0,1000.0
1708,70010809,70010848,1.0,1000.0,1000.0
1709,70010799,70010841,1.0,1000.0,1000.0
1710,70010819,70024125,1.0,1000.0,1000.0
1711,70010805,70010847,1.0,1000.0,1000.0
1712,70010803,70010846,1.0,1000.0,1000.0
1713,70010802,70010845,1.0,1000.0,1000.0
1714,70010828,70012036,0.05,50.0,1000.0
1715,70010861,70005512,0.02,20.0,1000.0
1716,70010832,70005527,0.014289999999999999,14.29,1000.0
1717,70010831,70005527,0.01924,19.24,1000.0
1718,70010830,70005527,0.023809999999999998,23.81,1000.0
1719,70010829,70005527,0.028579999999999998,28.58,1000.0
1720,70010833,70005527,0.03847,38.47,1000.0
1721,70010835,70005527,0.047619999999999996,47.62,1000.0
1722,70010834,70005527,0.05883,58.83,1000.0
1723,70010840,70005847,0.142857,142.857,1000.0
1724,70006074,70005847,0.142857,142.857,1000.0
1725,70010839,70005847,0.16666999999999998,166.67,1000.0
1726,70006059,70005847,0.16666999999999998,166.67,1000.0
1727,70006075,70005847,0.166667,166.667,1000.0
1728,70010853,70005847,0.177959,177.959,1000.0
1729,70010852,70005847,0.166667,166.667,1000.0
1730,70010911,70005544,0.25,250.0,1000.0
1731,70010851,70005847,0.2,200.0,1000.0
1732,70010850,70005847,0.2,200.0,1000.0
1733,70005936,70005847,0.2,200.0,1000.0
1734,70010849,70005847,0.2,200.0,1000.0
1735,70010848,70005847,0.220408,220.408,1000.0
1736,70010837,70005847,0.25,250.0,1000.0
1737,70010836,70005847,0.26802699999999996,268.027,1000.0
1738,70010841,70005996,0.5,500.0,1000.0
1739,70010844,70005527,0.166667,166.667,1000.0
1740,70010843,70005527,0.2,200.0,1000.0
1741,70010842,70005527,0.27154500000000004,271.545,1000.0
1742,70005904,70005512,0.142857,142.857,1000.0
1743,70010858,70005512,0.166667,166.667,1000.0
1744,70010857,70005512,0.2,200.0,1000.0
1745,70010856,70005512,0.2,200.0,1000.0
1746,70010855,70005512,0.22449000000000002,224.49,1000.0
1747,70010847,70005544,0.166667,166.667,1000.0
1748,70005918,70005544,0.2,200.0,1000.0
1749,70010846,70005544,0.2,200.0,1000.0
1750,70010845,70005544,0.215385,215.385,1000.0
1751,70005919,70005544,0.5,500.0,1000.0
1752,70010794,70012035,0.004,4.0,1000.0
1753,70010792,70005512,0.02425,24.25,1000.0
1754,70010793,70005512,0.053340000000000005,53.34,1000.0
1755,70010790,70005857,0.04348,43.48,1000.0
1756,70005937,70005857,0.06667000000000001,66.67,1000.0
1757,70005938,70005857,0.08334,83.34,1000.0
1758,70010788,70005857,0.11112000000000001,111.12,1000.0
1759,70010787,70010791,1.0,1000.0,1000.0
1760,70010791,70005857,0.14286000000000001,142.86,1000.0
1761,70006086,70005857,0.333334,333.334,1000.0
1762,70010783,70012026,0.025,25.0,1000.0
1763,70010786,70012026,0.05,50.0,1000.0
1764,70010785,70012026,0.076924,76.924,1000.0
1765,70010774,70012026,0.01613,16.13,1000.0
1766,70010775,70012026,0.05264,52.64,1000.0
1767,70010776,70012026,0.14286000000000001,142.86,1000.0
1768,70010779,70012026,0.125,125.0,1000.0
1769,70010778,70012026,0.2,200.0,1000.0
1770,70010777,70012026,0.2,200.0,1000.0
1771,70010769,70005536,0.02,20.0,1000.0
1772,70010765,70005536,0.03031,30.31,1000.0
1773,70005939,70005536,0.05,50.0,1000.0
1774,70010773,70005536,0.125,125.0,1000.0
1775,70010772,70005536,0.14286000000000001,142.86,1000.0
1776,70010771,70005536,0.2,200.0,1000.0
1777,70010770,70005536,0.2,200.0,1000.0
1778,70010768,70005536,0.25,250.0,1000.0
1779,70010767,70005536,0.25,250.0,1000.0
1780,70010766,70005536,0.33333999999999997,333.34,1000.0
1781,70010764,70005536,0.33333999999999997,333.34,1000.0
1782,70005944,70000605,0.005,5.0,1000.0
1783,70010750,70000605,0.00752,7.52,1000.0
1784,70005945,70000605,0.01,10.0,1000.0
1785,70010751,70000605,0.01516,15.16,1000.0
1786,70010746,70000605,0.02,20.0,1000.0
1787,70005946,70000605,0.03031,30.31,1000.0
1788,70010757,70000605,0.05,50.0,1000.0
1789,70010748,70000605,0.055560000000000005,55.56,1000.0
1790,70006090,70000605,0.07693000000000001,76.93,1000.0
1791,70010762,70005511,0.005,5.0,1000.0
1792,70010760,70005511,0.03031,30.31,1000.0
1793,70010740,70007238,0.05264,52.64,1000.0
1794,70005940,70005511,0.01613,16.13,1000.0
1795,70005941,70005511,0.02632,26.32,1000.0
1796,70005942,70005511,0.04167,41.67,1000.0
1797,70005943,70005511,0.05264,52.64,1000.0
1798,70006088,70005858,0.02223,22.23,1000.0
1799,70006089,70005858,0.027030000000000002,27.03,1000.0
1800,70010743,70005858,0.16666999999999998,166.67,1000.0
1801,70010742,70005858,0.33333999999999997,333.34,1000.0
1802,70010741,70005858,0.33333999999999997,333.34,1000.0
1803,70010734,70000512,0.027030000000000002,27.03,1000.0
1804,70010733,70000512,0.04,40.0,1000.0
1805,70010739,70000512,0.06667000000000001,66.67,1000.0
1806,70010737,70000512,0.1,100.0,1000.0
1807,70010736,70000512,0.142857,142.857,1000.0
1808,70010735,70000512,0.215,215.0,1000.0
1809,70010731,70000512,0.429,429.0,1000.0
1810,70010724,70000527,0.00667,6.67,1000.0
1811,70010723,70000527,0.008,8.0,1000.0
1812,70006133,70000527,0.01,10.0,1000.0
1813,70010720,70000527,0.01334,13.34,1000.0
1814,70010719,70000527,0.027030000000000002,27.03,1000.0
1815,70006135,70000527,0.04,40.0,1000.0
1816,70006136,70000527,0.06667000000000001,66.67,1000.0
1817,70010721,70000527,0.1,100.0,1000.0
1818,70006280,70012021,0.01334,13.34,1000.0
1819,70006281,70012021,0.02,20.0,1000.0
1820,70006282,70012021,0.027030000000000002,27.03,1000.0
1821,70006283,70012021,0.03334,33.34,1000.0
1822,70006284,70012021,0.06667000000000001,66.67,1000.0
1823,70006137,70000527,0.02,20.0,1000.0
1824,70010727,70000527,0.03334,33.34,1000.0
1825,70006139,70000527,0.055560000000000005,55.56,1000.0
1826,70010728,70000527,0.14286000000000001,142.86,1000.0
1827,70010718,70000513,0.021739,21.739,1000.0
1828,70010715,70010717,1.0,1000.0,1000.0
1829,70006196,70005950,1.0,1000.0,1000.0
1830,70010717,70012020,0.33333300000000005,333.333,1000.0
1831,70005950,70012020,0.333334,333.334,1000.0
1832,70010713,70012015,0.01516,15.16,1000.0
1833,70010712,70012015,0.03031,30.31,1000.0
1834,70010710,70012015,0.03572,35.72,1000.0
1835,70010674,70005998,0.021277,21.277,1000.0
1836,70010672,70024131,1.0,1000.0,1000.0
1837,70005951,70012016,0.03226,32.26,1000.0
