Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção,Unnamed: 24
CNM - Transformaçã,ABER,ZNER,3820012879,20,01/07/2021,A/S KORKA STILS,CBORGES,1600087115,10/09/2021,11/09/2021,14/07/2021,202138,70001979,"RL CC 8244/000 1000X4,8-10M 01",350,70008971,"RL CC 8244/000 1000X4,8-10M NE",350,CNM-EMBALAGEM VSM,CNMVSMEB,6.201,LV,0,
CNM - Transformaçã,ABER,ZNER,3820012879,30,01/07/2021,A/S KORKA STILS,CBORGES,1600087117,10/09/2021,11/09/2021,14/07/2021,202138,70022976,"RL CI 5166/000 1000X2,8-10M 02",144,70008427,"RL CI 5166/000 1000X2,8-10M NE",144,CNM-EMBALAGEM MR AUTO,CNMEMBMA,1.8,LV,0,
CNM - Transformaçã,ABER,ZNER,3820012879,40,01/07/2021,A/S KORKA STILS,CBORGES,1600087120,10/09/2021,11/09/2021,14/07/2021,202138,70003308,"RL CC 8210/000 1000X2,8-10M KS",144,70006602,"RL CC 8210/000 1000X2,8-10M NE",144,CNM-EMBALAGEM MR AUTO,CNMEMBMA,1.8,LV,0,
CNM - Transformaçã,ABER,ZNEP,3820012879,50,01/07/2021,A/S KORKA STILS,CBORGES,1600087124,10/09/2021,11/09/2021,14/07/2021,202138,70002191,"PL CC 8405/S11 915X610X10,0 20",64,70005930,"PL CC 8405/S11 915X610X10,0 NE",64,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.1,LV,0,
GMT,ABER,ZGEB,3820012878,10,01/07/2021,GEZER AYAKKABI DERI SAN VE TIC A S,LRIBEIRO,1600087484,30/07/2021,30/07/2021,30/07/2021,202131,41000406,GRAN BD 1/2 58-62 SE SA005,4500,41000314,GRAN BD 1/2 58-62 SE GR,4500,GMT-EMBALAGEM,GMTEMBAL,4.5,TR,0,
CRM - Transformaçã,LIB,ZRRL,3820012877,10,,,,1600086787,09/07/2021,10/07/2021,,0,70008532,"RL CI 5015/000 1000X5,0 NE",208,70025191,CL CI 5015 1016X950 NE,1.66,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,1.648,,0,
CNM - Transformaçã,LIB,ZRER,3820012877,10,01/07/2021,"FLEXICEL PORTUGAL UNIPESSOAL, LDA",DMEDEIROS,1600086786,08/07/2021,09/07/2021,15/07/2021,202128,70025263,"RL CI 5015/000 1000X5,0-13M 01",16,70008532,"RL CI 5015/000 1000X5,0 NE",208,CRM-MEI,CRMRLMEI,1.702,PT,0,
CNM - Transformaçã,ABER,ZNEI,3820012876,10,01/07/2021,SENSOR TEAM DZZD,CBORGES,1600087256,24/07/2021,24/07/2021,14/07/2021,202131,70006523,BL CC 8123/000 950x650X200 04,15,70000002,BL CC 8123/000 950X650X200 NE,15,CNM-EMBALAGEM INTEIROS,CNMEMBIN,0,BG,0,
CCS,,KD,3820012875,10,,,,383996612,07/07/2021,08/07/2021,,0,70008926,"RL CC 8244/HAA 500X5,0-10M NE",240,70008927,"RL CC 8244/000 500X5,0 NE",2400,CCS-PRECO,CCSPRECO,24,,0,
CNM - Transformaçã,,KD,3820012875,10,,,,383996960,07/07/2021,07/07/2021,,0,70008927,"RL CC 8244/000 500X5,0 NE",2400,70002812,CL CC 8244 1000X1100 NE,6.788,CNM-LAMINAGEM MR MANUAL,CNMLAMMM,3.333,,0,
CCS,,KD,3820012875,10,01/07/2021,"ENCERADORA R3A WOOD FLOORING, LDA.",CBORGES,383996361,08/07/2021,08/07/2021,15/07/2021,0,70015198,"RL CC 8244/HAA 500X5,0-10M 01",240,70008926,"RL CC 8244/HAA 500X5,0-10M NE",240,CCS-EMBALAGEM MANUAL TRIVETS,CCSEBMTR,3,PT,0,
CNM - Transformaçã,,KD,3820012874,10,,,,383999738,07/07/2021,07/07/2021,,0,70001852,"PL CC 8403/S21 940X640X9,7 NE",250,70012041,BL CC 8403/ORT  940X640X250 NE,10.521,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.5,,0,
CCS,,KD,3820012874,10,01/07/2021,AS BIRAMBEAU,CBORGES,383999598,07/07/2021,07/07/2021,14/07/2021,0,72000644,"TV CC 8403 20RR 9,7 000 01",3000,70001852,"PL CC 8403/S21 940X640X9,7 NE",250,CCS-LINHA AUTO TRIVETS,CCSTRIVA,1.2,FR,0,
CCS,,KD,3820012873,10,,,,383996651,21/07/2021,23/07/2021,,0,70023979,"RL ML C368/000 300X1,8-2M NE",1200,70023980,"RL ML C368/000 300X1,8 NE",2520,CCS-ENROLADOR MANUAL,CCSENRAC,30,,0,
CCS,,KD,3820012873,10,,,,383997021,21/07/2021,21/07/2021,,0,70023980,"RL ML C368/000 300X1,8 NE",2520,70023031,"RL ML C368/000 1220X1,8 NE",630,CCS-REBOBINADOR,CCSREBAC,4.755,,0,
CCS,,KD,3820012873,10,,,,383997400,21/07/2021,21/07/2021,,0,70023031,"RL ML C368/000 1220X1,8 NE",630,70023945,"RL CC 8230/000 1220X1,8 NE",655.2,CCS-CALANDRA ME,CCSCMEAC,4.846,,0,
CNM - Transformaçã,,KD,3820012873,10,,,,383997711,21/07/2021,21/07/2021,,0,70023945,"RL CC 8230/000 1220X1,8 NE",655.2,70004205,CL CC 8230 1220X1100 NE,1.39,CNM-LAMINADORAS ROLOS,CNMLAMRL,1.542,,0,
CCS,,KD,3820012873,20,,,,383996650,21/07/2021,23/07/2021,,0,70023943,"RL ML C368/000 600X1,8-2M NE",1200,70023944,"RL ML C368/000 600X1,8 NE",2520,CCS-ENROLADOR MANUAL,CCSENRAC,30,,0,
CCS,,KD,3820012873,20,,,,383997020,21/07/2021,21/07/2021,,0,70023944,"RL ML C368/000 600X1,8 NE",2520,70023031,"RL ML C368/000 1220X1,8 NE",1260,CCS-REBOBINADOR,CCSREBAC,3.15,,0,
CCS,,KD,3820012873,20,,,,383997401,21/07/2021,21/07/2021,,0,70023031,"RL ML C368/000 1220X1,8 NE",1260,70023945,"RL CC 8230/000 1220X1,8 NE",1310.4,CCS-CALANDRA ME,CCSCMEAC,9.692,,0,
CNM - Transformaçã,,KD,3820012873,20,,,,383997712,21/07/2021,21/07/2021,,0,70023945,"RL CC 8230/000 1220X1,8 NE",1310.4,70004205,CL CC 8230 1220X1100 NE,2.779,CNM-LAMINADORAS ROLOS,CNMLAMRL,3.083,,0,
CCS,,KD,3820012873,10,01/07/2021,ARIANE INTERNATIONAL SA,CBORGES,383996368,23/07/2021,23/07/2021,30/07/2021,0,70023977,"RL ML C368/000 300X1,8-2M 01",1200,70023979,"RL ML C368/000 300X1,8-2M NE",1200,CCS-EMBALAGEM ACABAMENTOS,CCSEBAAC,4,FR,0,
CCS,,KD,3820012873,20,01/07/2021,ARIANE INTERNATIONAL SA,CBORGES,383996367,23/07/2021,23/07/2021,30/07/2021,0,70023942,"RL ML C368/000 600X1,8-2M 01",1200,70023943,"RL ML C368/000 600X1,8-2M NE",1200,CCS-EMBALAGEM ACABAMENTOS,CCSEBAAC,4,FR,0,
CRM - Transformaçã,ABER,ZRRL,3820012871,10,,,,1600087026,17/09/2021,18/09/2021,,0,70007307,"RL CR 1028/000 1000X1,0 NE",132,70000918,CL CR 1028 1092X762 NE,0.356,CRM-LAMINADORA ROLOS BORRACHA,CRMLAMRL,0.55,,0,
CRM - Transformaçã,ABER,ZRER,3820012871,10,01/07/2021,CARL SCHLOESSER GMBH,LRIBEIRO,1600087025,17/09/2021,18/09/2021,17/09/2021,202139,70003423,"RL CR 1028/T01 1000X1,0-66M CS",2,70007307,"RL CR 1028/000 1000X1,0 NE",132,CRM-MEI,CRMRLMEI,0.37,DE,0,
CNM - Transformaçã,ABER,ZNPL,3820012870,10,,,,1600087253,06/08/2021,07/08/2021,,0,70010301,"PL CC 9426/S21  915X610X25,0 NE",12,70010320,"PL CC 9426/000 915X610X27,0 NE",12,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.037,,0,
CNM - Transformaçã,ABER,ZNPL,3820012870,10,,,,1600087254,06/08/2021,07/08/2021,,0,70010320,"PL CC 9426/000 915X610X27,0 NE",12,70011975,BL CC 9426/ORT  915X610X200 NE,2.033,CNM-SERRA PLACAS,CNMSERPL,0.2,,0,
CNM - Transformaçã,ABER,ZNEP,3820012870,10,01/07/2021,MATTEO FOGALE LTD,CBORGES,1600087252,06/08/2021,07/08/2021,30/07/2021,202133,70005183,"PL CC 9426/S21 915X610X25,0 01",12,70010301,"PL CC 9426/S21  915X610X25,0 NE",12,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,GB,0,
CNM - Transformaçã,ABER,ZNMA,3820012869,30,,,,1600087109,10/09/2021,11/09/2021,,0,70006569,"RL CC 8210/000 1000X1,8-15M NE",24,70006573,"RL CC 8210/000 1000X1,8 NE",363.84,CNM-REBOBINADOR MR AUTO,CNMREBMA,0.276,,0,
CNM - Transformaçã,ABER,ZNMA,3820012869,30,,,,1600087110,10/09/2021,11/09/2021,,0,70006573,"RL CC 8210/000 1000X1,8 NE",363.84,70003128,CL CC 8210 1000X1100 NE,0.787,CNM-LAMINAGEM MR AUTO,CNMLAMMA,0.279,,0,
CNM - Transformaçã,ABER,ZNER,3820012869,30,01/07/2021,"TOPECA - PRODUTOS CONS. CIVIL, LDA",CBORGES,1600087108,10/09/2021,11/09/2021,14/07/2021,202138,70014322,"RL CC 8210/000 1000X1,8-15M 02",24,70006569,"RL CC 8210/000 1000X1,8-15M NE",24,CNM-EMBALAGEM MR AUTO,CNMEMBMA,0.276,PT,0,
CNM - Transformaçã,ABER,ZNVS,3820012868,10,,,,1600087107,23/07/2021,24/07/2021,,0,70009007,"RL CC 8244/000  915X5,0- 15M NE",33,70002816,CL CC 8244 915X1100 NE,3,CNM-LAMINAGEM VSM,CNMVSMRL,0.914,,0,
CNM - Transformaçã,ABER,ZNER,3820012868,10,01/07/2021,"FERRETERIA GUANARTENME, S.L.",CBORGES,1600087106,23/07/2021,24/07/2021,14/07/2021,202131,70000480,"RL CC 8244/000 915X5,0-15M 00",33,70009007,"RL CC 8244/000  915X5,0- 15M NE",33,CNM-EMBALAGEM VSM,CNMVSMEB,0.914,ES,0,
CNM - Transformaçã,ABER,ZNPL,3820012867,10,,,,1600087249,14/10/2021,15/10/2021,,0,70005871,"PL CC 8003/S11 915X610X3,0 NE",400,70005497,BL CC 8003/ORT 915X610X250 NE,5.302,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.889,,0,
CNM - Transformaçã,ABER,ZNPL,3820012867,20,,,,1600087251,14/10/2021,15/10/2021,,0,70005872,"PL CC 8003/S11 915X610X6,0 NE",312,70005497,BL CC 8003/ORT 915X610X250 NE,8.264,CNM-LAMINADORA/LIXADORA PLACAS,CNMLAMLX,0.693,,0,
CNM - Transformaçã,ABER,ZNEP,3820012867,10,01/07/2021,AMORIM (UK) LIMITED,COALMEIDA,1600087248,15/10/2021,16/10/2021,20/10/2021,202143,70002491,"PL CC 8003/S11 915X610X3,0 UK",400,70005871,"PL CC 8003/S11 915X610X3,0 NE",400,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.2,GB,0,
CNM - Transformaçã,ABER,ZNEP,3820012867,20,01/07/2021,AMORIM (UK) LIMITED,COALMEIDA,1600087250,15/10/2021,16/10/2021,20/10/2021,202143,70002492,"PL CC 8003/S11 915X610X6,0 UK",312,70005872,"PL CC 8003/S11 915X610X6,0 NE",312,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.3,GB,0,
GMT,ABER,ZGEB,3820012865,10,01/07/2021,"CORKSRIBAS - IND. GRAN. DE CORTIÇA, LDA",HSILVA,1600087487,07/09/2021,07/09/2021,14/09/2021,202137,41000419,"GRAN MD 0,5/1 75-85 HU SA038",6200,41000320,"GRAN MD 0,5/1 75-85 HU GR",6200,GMT-EMBALAGEM,GMTEMBAL,4.769,PT,0,
iCorkFactory,ABER,ZICF,3820012864,10,,,,1700009316,30/07/2021,30/07/2021,,0,70013796,"PL CR T502/000 1000X500X6,0 NE",25,41000313,"GRAN BD 0,5/1 58-62 SE GR",12.12,ICF - FLATBED,ICFFLATB,0.261,,0,
iCorkFactory,ABER,ZICF,3820012864,10,01/07/2021,AFT INTERNATIONAL NV,COALMEIDA,1700009315,30/07/2021,30/07/2021,14/07/2021,202131,70006828,"PL CR T502/000 1000X500X6,0 01",25,70013796,"PL CR T502/000 1000X500X6,0 NE",25,ICF - EMBALAGEM,ICFEMBAL,0.007,BE,0,
CRM - Aglomeração,ABER,ZREI,3820012864,20,01/07/2021,AFT INTERNATIONAL NV,COALMEIDA,1600086782,03/09/2021,04/09/2021,14/07/2021,202137,70004988,BL CR T502/000 950X650X200 01,1,70004689,BL CR T502/000 950X650X200 NE,1,CRM-EMBALAGEM INTEIROS,CRMEMBIN,0.02,BE,0,
CCS,ABER,ZCJT,3820012863,10,,,,1600086982,06/08/2021,06/08/2021,,0,71001610,"JT CR 1237/000 103-VW 3,5 NE",110,70012142,"PL CR 1237/000 915X457,5X3,5 NE",11,CCS-CUNHAGEM JUNTAS,CCSBALJT,0.083,,0,
CRM - Transformaçã,ABER,ZRPL,3820012863,10,,,,1600086983,06/08/2021,07/08/2021,,0,70012142,"PL CR 1237/000 915X457,5X3,5 NE",11,70007808,"PL CR 1237/000 915X915X3,5 NE",6,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.014,,0,
CRM - Transformaçã,ABER,ZRPL,3820012863,10,,,,1600086984,06/08/2021,07/08/2021,,0,70007808,"PL CR 1237/000 915X915X3,5 NE",6,70000845,BL CR 1237/000 915X915X152 NE,0.148,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.026,,0,
CCS,ABER,ZCEJ,3820012863,10,01/07/2021,ELWIS ROYAL A/S,LRIBEIRO,1600086981,06/08/2021,06/08/2021,19/07/2021,202132,71001631,"JT CR 1237/000 103-VW 3,5 EL",110,71001610,"JT CR 1237/000 103-VW 3,5 NE",110,CCS-EMBALAGEM JUNTAS,CCSEMBJT,0.006,DK,0,
CRM - Transformaçã,ABER,ZRPL,3820012862,10,,,,1600086780,10/09/2021,11/09/2021,,0,70007276,"PL CR N650/000 1040X632X11,0 NE",26,70007275,"PL CR N650/000 1270X1040X11,0 NE",13,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.033,,0,
CRM - Transformaçã,ABER,ZRPL,3820012862,10,,,,1600086781,10/09/2021,11/09/2021,,0,70007275,"PL CR N650/000 1270X1040X11,0 NE",13,70001194,BL CR N650/000 1270X1040X152 NE,1.019,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.037,,0,
CRM - Transformaçã,ABER,ZRPE,3820012862,10,01/07/2021,KARL MARBACH GMBH & CO. KG,LRIBEIRO,1600086779,10/09/2021,10/09/2021,14/09/2021,202137,70002408,"PL CR N650/000 1040X632X11,0 00",26,70007276,"PL CR N650/000 1040X632X11,0 NE",26,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.067,DE,0,
CNM - Transformaçã,ABER,ZNPL,3820012861,10,,,,1600087095,06/08/2021,07/08/2021,,0,70025256,"PL CC 8822/PC2 1000X500X5,2 NE",120,70011997,BL CC 8822/ORT 1000X500X210 NE,3.135,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.23,,0,
CNM - Transformaçã,ABER,ZNPL,3820012861,20,,,,1600087097,06/08/2021,07/08/2021,,0,70025258,"PL CC 8822/PC2 1000X500X10,3 NE",90,70011997,BL CC 8822/ORT 1000X500X210 NE,4.703,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.268,,0,
CNM - Transformaçã,ABER,ZNPL,3820012861,30,,,,1600087100,06/08/2021,07/08/2021,,0,70025260,"PL CC 8820/PC2 1000X500X5,2 NE",120,70005528,BL CC 8820/ORT 1000X500X210 NE,3.222,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.23,,0,
CNM - Transformaçã,ABER,ZNPL,3820012861,40,,,,1600087102,06/08/2021,07/08/2021,,0,70025262,"PL CC 8820/PC2 1000X500X10,3 NE",90,70005528,BL CC 8820/ORT 1000X500X210 NE,4.59,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.268,,0,
CNM - Transformaçã,ABER,ZNRL,3820012861,50,,,,1600087105,06/08/2021,07/08/2021,,0,70007169,"RL CC 8235/PC1 1250X2,1-40M NE",5,70003255,CL CC 8235 1270X1100 NE,0.508,CNM-LAMINADORAS ROLOS,CNMLAMRL,0.694,,0,
CNM - Transformaçã,ABER,ZNEP,3820012861,10,01/07/2021,MATRIX COMPOSITE MATERIALS CO LTD.,COALMEIDA,1600087094,06/08/2021,07/08/2021,21/07/2021,202133,70025255,"PL CC 8822/PC2 1000X500X5,2 00",120,70025256,"PL CC 8822/PC2 1000X500X5,2 NE",120,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.1,GB,0,
CNM - Transformaçã,ABER,ZNEP,3820012861,20,01/07/2021,MATRIX COMPOSITE MATERIALS CO LTD.,COALMEIDA,1600087096,06/08/2021,07/08/2021,21/07/2021,202133,70025257,"PL CC 8822/PC2 1000X500X10,3 00",90,70025258,"PL CC 8822/PC2 1000X500X10,3 NE",90,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.141,GB,0,
CNM - Transformaçã,ABER,ZNEP,3820012861,30,01/07/2021,MATRIX COMPOSITE MATERIALS CO LTD.,COALMEIDA,1600087099,06/08/2021,07/08/2021,21/07/2021,202133,70025259,"PL CC 8820/PC2 1000X500X5,2 00",120,70025260,"PL CC 8820/PC2 1000X500X5,2 NE",120,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.1,GB,0,
CNM - Transformaçã,ABER,ZNEP,3820012861,40,01/07/2021,MATRIX COMPOSITE MATERIALS CO LTD.,COALMEIDA,1600087101,06/08/2021,07/08/2021,21/07/2021,202133,70025261,"PL CC 8820/PC2 1000X500X10,3 00",90,70025262,"PL CC 8820/PC2 1000X500X10,3 NE",90,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.15,GB,0,
CNM - Transformaçã,ABER,ZNER,3820012861,50,01/07/2021,MATRIX COMPOSITE MATERIALS CO LTD.,COALMEIDA,1600087104,06/08/2021,07/08/2021,21/07/2021,202133,70003329,"RL CC 8235/PC1 1250X2,1-40M 00",5,70007169,"RL CC 8235/PC1 1250X2,1-40M NE",5,CNM-EMBALAGEM ROLOS,CNMEMBRL,0.143,GB,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,10,,,,1600087031,16/07/2021,17/07/2021,,0,70006030,"PL CC 8026/PTH 940X640X6,0 NE",52,70001622,BL CC 8026/000 940X640X250 NE,1.314,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.141,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,20,,,,1600087033,16/07/2021,17/07/2021,,0,70011379,"PL CC 8026/PTH  940X640X10,0 NE",32,70001622,BL CC 8026/000 940X640X250 NE,1.325,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.118,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,30,,,,1600087035,16/07/2021,17/07/2021,,0,70005683,"PL CC 8058/PTH 1000X500X3,0 NE",100,70005525,BL CC 8058/ORT 1000X500X210 NE,1.465,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.161,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,40,,,,1600087037,16/07/2021,17/07/2021,,0,70005685,"PL CC 8058/PTH 1000X500X5,0 NE",60,70005525,BL CC 8058/ORT 1000X500X210 NE,1.465,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.115,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,50,,,,1600087039,16/07/2021,17/07/2021,,0,70005688,"PL CC 8058/PTH 1000X500X10,0 NE",32,70005525,BL CC 8058/ORT 1000X500X210 NE,1.562,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.095,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,60,,,,1600087081,16/07/2021,17/07/2021,,0,70005668,"PL CC 8057/PTH 1000X500X3,0 NE",200,70005524,BL CC 8057/ORT 1000X500X210 NE,2.943,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.323,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,70,,,,1600087083,16/07/2021,17/07/2021,,0,70005669,"PL CC 8057/PTH 1000X500X4,0 NE",75,70005524,BL CC 8057/ORT 1000X500X210 NE,1.486,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.396,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,80,,,,1600087085,16/07/2021,17/07/2021,,0,70005671,"PL CC 8057/PTH 1000X500X6,0 NE",250,70005524,BL CC 8057/ORT 1000X500X210 NE,7.358,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.569,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,90,,,,1600086770,16/07/2021,17/07/2021,,0,70009722,"PL CR 1523/000 1000X500X4,0 NE",75,70009725,"PL CR 1523/000 1000X1000X4,0 NE",38,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.031,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,90,,,,1600086771,16/07/2021,17/07/2021,,0,70009725,"PL CR 1523/000 1000X1000X4,0 NE",38,70000864,BL CR 1523/000 1000X1000X152 NE,1.068,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.167,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,100,,,,1600086773,16/07/2021,17/07/2021,,0,70009721,"PL CR 1523/000 1000X500X6,0 NE",50,70006142,"PL CR 1523/000 1000X1000X6,0 NE",25,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.031,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,100,,,,1600086774,16/07/2021,17/07/2021,,0,70006142,"PL CR 1523/000 1000X1000X6,0 NE",25,70000864,BL CR 1523/000 1000X1000X152 NE,1.039,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.132,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,110,,,,1600087087,16/07/2021,17/07/2021,,0,70005672,"PL CC 8057/PTH 1000X500X8,0 NE",120,70005524,BL CC 8057/ORT 1000X500X210 NE,4.754,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.336,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,120,,,,1600086777,16/07/2021,17/07/2021,,0,70009724,"PL CR 1523/000 1000X500X2,0 NE",150,70006138,"PL CR 1523/000 1000X1000X2,0 NE",75,CRM-GUILHOTINA BORRACHA,CRMGUILH,0.031,,0,
CRM - Transformaçã,ABER,ZRPL,3820012860,120,,,,1600086778,16/07/2021,17/07/2021,,0,70006138,"PL CR 1523/000 1000X1000X2,0 NE",75,70000864,BL CR 1523/000 1000X1000X152 NE,1.039,CRM-LAMINADORA PLACAS BORRACHA,CRMLAMPL,0.229,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,130,,,,1600087089,16/07/2021,17/07/2021,,0,70006029,"PL CC 8026/PTH 940X640X4,0 NE",76,70001622,BL CC 8026/000 940X640X250 NE,1.269,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.156,,0,
CNM - Transformaçã,ABER,ZNPL,3820012860,140,,,,1600087091,16/07/2021,17/07/2021,,0,70005673,"PL CC 8057/PTH 1000X500X10,0 NE",64,70005524,BL CC 8057/ORT 1000X500X210 NE,3.14,CNM-LAMINADORAS PLACAS,CNMLAMPL,0.191,,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,10,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087030,16/07/2021,17/07/2021,15/07/2021,202130,70002510,"PL CC 8026/PTH 940X640X6,0 RU",52,70006030,"PL CC 8026/PTH 940X640X6,0 NE",52,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,20,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087032,16/07/2021,17/07/2021,15/07/2021,202130,70011378,"PL CC 8026/PTH  940X640X10,0 RU",32,70011379,"PL CC 8026/PTH  940X640X10,0 NE",32,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,30,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087034,16/07/2021,17/07/2021,15/07/2021,202130,70002102,"PL CC 8058/PTH 1000X500X3,0 02",100,70005683,"PL CC 8058/PTH 1000X500X3,0 NE",100,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,40,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087036,16/07/2021,17/07/2021,15/07/2021,202130,70002253,"PL CC 8058/PTH 1000X500X5,0 02",60,70005685,"PL CC 8058/PTH 1000X500X5,0 NE",60,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,50,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087038,16/07/2021,17/07/2021,15/07/2021,202130,70003831,"PL CC 8058/PTH 1000X500X10,0 03",32,70005688,"PL CC 8058/PTH 1000X500X10,0 NE",32,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.05,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,60,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087080,16/07/2021,17/07/2021,15/07/2021,202130,70002467,"PL CC 8057/PTH 1000X500X3,0 RU",200,70005668,"PL CC 8057/PTH 1000X500X3,0 NE",200,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.1,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,70,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087082,16/07/2021,17/07/2021,15/07/2021,202128,70002468,"PL CC 8057/PTH 1000X500X4,0 RU",75,70005669,"PL CC 8057/PTH 1000X500X4,0 NE",75,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.148,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,80,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087084,16/07/2021,17/07/2021,15/07/2021,202130,70002470,"PL CC 8057/PTH 1000X500X6,0 RU",250,70005671,"PL CC 8057/PTH 1000X500X6,0 NE",250,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.24,DE,0,
CRM - Transformaçã,ABER,ZRPE,3820012860,90,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600086769,16/07/2021,16/07/2021,26/07/2021,202130,70003557,"PL CR 1523/PTH 1000X500X4,0 RU",75,70009722,"PL CR 1523/000 1000X500X4,0 NE",75,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.067,DE,0,
CRM - Transformaçã,ABER,ZRPE,3820012860,100,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600086772,16/07/2021,16/07/2021,26/07/2021,202130,70003685,"PL CR 1523/PTH 1000X500X6,0 RU",50,70009721,"PL CR 1523/000 1000X500X6,0 NE",50,CRM-EMBALAGEM BORRACHA,CRMEMBPL,0.067,DE,0,
CNM - Transformaçã,ABER,ZNEP,3820012860,110,01/07/2021,RUCKGABER GMBH,LRIBEIRO,1600087086,16/07/2021,17/07/2021,15/07/2021,202130,70002471,"PL CC 8057/PTH 1000X500X8,0 RU",120,70005672,"PL CC 8057/PTH 1000X500X8,0 NE",120,CNM-EMBALAGEM PLACAS,CNMEMBPL,0.15,DE,0,
