,of,item,id ov,ov,semana,data desejada,centro de trabalho,acabamento,blocos,ccs,virados,referência,semana minima,duração,semana precedencia,número de semanas
665,1600074934,40.0,143,3820011402.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 915X915X8,0 01",28,5.52,28,1
666,1600074711,30.0,143,3820011402.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 915X915X2,0 00",28,1.3199999999999998,28,1
667,1600074712,30.0,143,3820011402.0,28,28,CRMLAMPL,Qualquer,0.345,-1,0.0,"PL CR 1237/000 915X915X2,0 NE",28,4.74,28,1
668,1600074710,20.0,143,3820011402.0,28,28,CRMLAMPL,Qualquer,0.834,-1,0.0,"PL CR 1237/000 915X915X5,0 NE",28,7.5600000000000005,28,1
669,1600074709,20.0,143,3820011402.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 915X915X5,0 00",28,7.5600000000000005,28,1
670,1600074708,10.0,143,3820011402.0,28,28,CRMLAMPL,Qualquer,2.0,-1,0.0,"PL CR 1237/000 915X915X3,0 NE",28,24.779999999999998,28,1
671,1600074707,10.0,143,3820011402.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 915X915X3,0 00",28,7.98,28,1
672,1600074403,10.0,144,3820011394.0,28,28,CNMLAMLX,Qualquer,404.8,-1,0.0,"PL CC 8405/S21 940X640X9,0 01",28,1714.26,28,1
673,1600075099,20.0,145,3820011391.0,34,34,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC P 8223/000 1268X1,0 NE",34,2686.9199999999996,28,1
674,1600075100,20.0,145,3820011391.0,39,34,CNMSHT02,Qualquer,0.0,-1,0.0,"PL CC P 8223/000 2172X1268X1,0 01",34,4987.5,34,4
675,1600073793,20.0,149,3820011350.0,28,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X4,5 NE",28,897.48,28,1
676,1600073792,20.0,149,3820011350.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X4,5-15M SD",28,981.84,28,1
677,1600074125,10.0,150,3820011350.0,39,34,CRMVSMRL,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X3,0-15M SD",37,1729.56,35,2
678,1600074124,10.0,150,3820011350.0,35,34,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5015/000 1000X3,0 NE",35,2219.16,28,1
679,1600073690,10.0,151,3820011300.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 3510/000 1000X1000X6,4 01",28,3.84,28,1
680,1600073691,10.0,151,3820011300.0,28,28,CRMLAMPL,Qualquer,1.045,-1,0.0,"PL CR 3510/000 1000X1000X6,4 NE",28,16.5,28,1
681,1600074289,80.0,152,3820011299.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 950X650X1,0 00",28,40.02,28,1
682,1600074290,80.0,152,3820011299.0,28,28,CRMLAMPL,Qualquer,8.566,-1,0.0,"PL CI 5351/000 950X650X1,0 NE",28,331.98,28,1
683,1600074167,70.0,152,3820011299.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000  915X610X12,7 01",28,15.0,28,1
684,1600074168,70.0,152,3820011299.0,28,28,CNMLAMPL,Qualquer,6.506,-1,0.0,"PL CC 8004/000  915X610X12,7 NE",28,31.98,28,1
685,1600074288,60.0,152,3820011299.0,28,28,CRMLAMPL,Qualquer,1.532,-1,0.0,"PL CI 5351/000 950X650X6,4 NE",28,12.0,28,1
686,1600074287,60.0,152,3820011299.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 950X650X6,4 03",28,7.38,28,1
687,1600074286,50.0,152,3820011299.0,28,28,CRMLAMPL,Qualquer,6.468,-1,0.0,"PL CI 5351/000 950X650X3,2 NE",28,75.17999999999999,28,1
688,1600074285,50.0,152,3820011299.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 940X640X3,2 MF",28,29.46,28,1
689,1600074283,40.0,152,3820011299.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 950X650X2,4 02",28,48.0,28,1
690,1600074284,40.0,152,3820011299.0,28,28,CRMLAMPL,Qualquer,9.402,-1,0.0,"PL CI 5351/000 950X650X2,4 NE",28,121.14000000000001,28,1
691,1600074282,30.0,152,3820011299.0,28,28,CRMLAMPL,Qualquer,3.881,-1,0.0,"PL CI 5351/000 950X650X1,6 NE",28,165.9,28,1
692,1600074281,30.0,152,3820011299.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 940X640X1,6 MF",28,18.24,28,1
693,1600074486,20.0,152,3820011299.0,28,28,CCSEMBME,Qualquer,0.0,-1,0.0,MB ML C210 21W NT 000 DL,28,252.0,28,1
694,1600074487,20.0,152,3820011299.0,28,28,CCSMTMME,Qualquer,0.0,-1,0.0,MB ML C210 21W NT 000 NE,28,252.0,28,1
695,1600074489,20.0,152,3820011299.0,28,28,CCSPRESG,Qualquer,0.0,-1,0.0,"PL ML C210/000 1200X900X7,0 NE",28,120.96000000000001,28,1
696,1600074491,20.0,152,3820011299.0,28,28,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8235/000  900X0,8 NE",28,76.38,28,1
697,1600074488,20.0,152,3820011299.0,28,28,CCSSECME,Qualquer,0.0,-1,0.0,"PL ML C210/000 1180X880X7,0 NE",28,157.5,28,1
698,1600074490,20.0,152,3820011299.0,28,28,CNMSHT02,Qualquer,0.0,-1,0.0,"PL CC 8235/000 1200X900X0,8 NE",28,120.96000000000001,28,1
699,1600074493,10.0,152,3820011299.0,28,28,CCSMTAME,Qualquer,0.0,-1,0.0,MB ML C221 12W NT 000 NE,28,135.0,28,1
700,1600074492,10.0,152,3820011299.0,28,28,CCSEMBME,Qualquer,0.0,-1,0.0,MB ML C221 12W NT 000 DL,28,135.0,28,1
701,1600074494,10.0,152,3820011299.0,28,28,CCSSECME,Qualquer,0.0,-1,0.0,"PL ML C221/000 570X375X7,0 NE",28,65.16000000000001,28,1
702,1600072896,120.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,52.667,-1,0.0,"PL CC 8004/000 915X610X10,5 NE",31,201.06,28,1
703,1600072895,120.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X10,5 01",34,126.0,33,1
704,1600072894,110.0,153,3820011282.0,30,30,CNMLAMPL,Qualquer,18.027,-1,0.0,"PL CC 8004/000  915X610X10,1 NE",30,75.0,28,1
705,1600072893,110.0,153,3820011282.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X10,1 AS",30,39.36,30,1
706,1600072892,100.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,18.025,-1,0.0,"PL CC 8004/000 915X610X7,8 NE",31,94.14,28,1
707,1600072891,100.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X7,8 AS",34,42.0,33,1
708,1600072890,90.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,36.71,-1,0.0,"PL CC 8004/000 915X610X5,6 NE",31,206.34,28,1
709,1600072889,90.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X5,6 AS",34,84.0,33,1
710,1600072888,80.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,35.496,-1,0.0,"PL CC 8004/000 915X610X4,8 NE",31,196.92000000000002,28,1
711,1600072887,80.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X4,8 AS",34,84.0,33,1
712,1600072886,70.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,54.48,-1,0.0,"PL CC 8004/000 915X610X4,6 NE",31,242.7,28,1
713,1600072885,70.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X4,6 AS",34,126.0,33,1
714,1600072884,60.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,18.4,-1,0.0,"PL CC 8004/000 915X610X3,6 NE",31,128.33999999999997,28,1
715,1600072883,60.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X3,6 AS",34,42.0,33,1
716,1600072882,50.0,153,3820011282.0,33,30,CNMLAMPL,Qualquer,18.026,-1,0.0,"PL CC 8004/000  915X610X2,6  NE",31,186.0,28,1
717,1600072881,50.0,153,3820011282.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X2,6 AS",34,43.44,33,1
718,1600072879,40.0,153,3820011282.0,30,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1220X5,0-20M AS",30,53.160000000000004,30,1
719,1600072880,40.0,153,3820011282.0,30,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1220X5,0-20M NE",30,53.160000000000004,28,1
720,1600072877,30.0,153,3820011282.0,30,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X5,0-20M AS",30,17.7,30,1
721,1600072878,30.0,153,3820011282.0,30,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X5,0-20M NE",30,17.7,28,1
722,1600072876,20.0,153,3820011282.0,30,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1220X3,0-33M NE",30,17.759999999999998,28,1
723,1600072875,20.0,153,3820011282.0,30,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1220X3,0-33M AS",30,17.759999999999998,30,1
724,1600072874,10.0,153,3820011282.0,30,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X3,0-30M NE",30,15.96,28,1
725,1600072873,10.0,153,3820011282.0,30,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X3,0-30M AS",30,15.96,30,1
726,1600073142,50.0,154,3820011272.0,47,47,CNMEMBIN,Qualquer,520.0,-1,0.0,BL CC 8405/000 1000X500X210 01,47,520.02,28,1
727,1600073143,40.0,155,3820011272.0,42,42,CNMEMBIN,Qualquer,520.0,-1,0.0,BL CC 8405/000 1000X500X210 01,42,520.02,28,1
728,1600073144,30.0,156,3820011272.0,38,38,CNMEMBIN,Qualquer,520.0,-1,0.0,BL CC 8405/000 1000X500X210 01,38,520.02,28,1
729,1600073145,20.0,157,3820011272.0,30,30,CNMEMBIN,Qualquer,520.0,-1,0.0,BL CC 8405/000 1000X500X210 01,30,520.02,28,1
730,1600072799,60.0,158,3820011263.0,29,28,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8004/E01 1000X400X6,0 01",28,162.89999999999998,29,1
731,1600072800,60.0,158,3820011263.0,29,28,CNMLAMPL,E01,18.732,2304,0.0,"PL CC 8004/E01 1000X500X6,0 NE",28,82.02,28,1
732,1600072797,50.0,158,3820011263.0,29,28,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8004/000 500X500X6,0 NE",28,115.56,29,1
733,1600072796,50.0,158,3820011263.0,29,28,CCSEMBME,Qualquer,0.0,2304,0.0,"PL CC 8004/000 500X500X6,0 02",28,86.39999999999999,29,1
734,1600072798,50.0,158,3820011263.0,29,28,CNMLAMPL,Qualquer,16.951,2304,0.0,"PL CC 8004/000 1030X530X6,0 NE",28,78.72,28,1
735,1600072793,40.0,158,3820011263.0,29,28,CCSEMBME,Qualquer,0.0,2304,0.0,"PL CC 8405/000 500X500X10,0 02",28,72.0,29,1
736,1600072794,40.0,158,3820011263.0,29,28,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8405/000 500X500X10,0 NE",28,115.19999999999999,29,1
737,1600072795,40.0,158,3820011263.0,29,28,CNMLAMPL,Qualquer,18.506,2304,0.0,"PL CC 8405/000 1030X530X10,0 NE",28,68.58,28,1
738,1600073219,30.0,158,3820011263.0,29,28,CNMLAMPL,E01,56.195,2304,0.0,"PL CC 8004/E01 1000X500X6,0 NE",28,245.99999999999997,28,1
739,1600073215,20.0,158,3820011263.0,28,28,CNMREBMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X4,0-5M NE",28,1787.58,28,1
740,1600073216,20.0,158,3820011263.0,28,28,CNMLAMMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X4,0 NE",28,627.18,28,1
741,1600073217,20.0,158,3820011263.0,29,28,CNMEMBMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X4,0-5M 10",28,545.7,28,1
742,1600073213,10.0,158,3820011263.0,29,28,CNMREBMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X2,0-10M NE",29,878.64,28,1
743,1600073214,10.0,158,3820011263.0,28,28,CNMLAMMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X2,0 NE",28,410.4,28,1
744,1600073212,10.0,158,3820011263.0,29,28,CNMEMBMM,Qualquer,0.0,2304,0.0,"RL CC 8244/000 500X2,0-10M 16",29,256.62,29,1
745,1600074693,110.0,161,3820011236.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1049/000 1372X4,0-16M 00",30,53.160000000000004,30,1
746,1600074694,110.0,161,3820011236.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 1049/000 1372X4,0 NE",30,47.28,28,1
747,1600074692,100.0,162,3820011236.0,30,29,CRMLAMPL,Qualquer,1.339,-1,0.0,"PL CR 1237/000 1000X1000X4,0 NE",30,15.36,28,1
748,1600074691,100.0,162,3820011236.0,30,29,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1237/000 1000X1000X4,0 02",30,5.1000000000000005,30,1
749,1600074690,90.0,161,3820011236.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 1049/000 1060X1,5 NE",30,66.0,28,1
750,1600074689,90.0,161,3820011236.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1049/000 1060X1,5-44M 00",30,62.88,30,1
751,1600073256,80.0,161,3820011236.0,30,30,CRMLAMPL,Qualquer,0.134,-1,0.0,"PL CR 2549/000 1000X1000X2,0 NE",30,1.5599999999999998,28,1
752,1600073255,80.0,161,3820011236.0,31,30,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 2549/000 1000X1000X2,0 00",31,0.5399999999999999,30,1
753,1600073254,70.0,161,3820011236.0,30,30,CRMLAMPL,Qualquer,0.1,-1,0.0,"PL CR 2549/000 1000X1000X1,5 NE",30,1.6199999999999999,28,1
754,1600073253,70.0,161,3820011236.0,30,30,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 2549/000 1000X1000X1,5 00",30,0.42,30,1
755,1600073252,60.0,161,3820011236.0,30,30,CRMLAMPL,Qualquer,0.067,-1,0.0,"PL CR 2549/000 1000X1000X1,0 NE",30,1.98,28,1
756,1600073251,60.0,161,3820011236.0,31,30,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 2549/000 1000X1000X1,0 00",31,0.24,30,1
757,1600073122,50.0,161,3820011236.0,30,30,CNMSERPL,Qualquer,5.597,-1,0.0,"PL CC 8122/000 950X650X16,0 NE",30,52.980000000000004,28,1
758,1600073121,50.0,161,3820011236.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 950X650X16,0 01",30,15.0,30,1
759,1600073250,40.0,161,3820011236.0,36,30,CRMLAMPL,Qualquer,1.4,-1,0.0,"PL CR 1028/000 1000X1000X2,0 NE",35,11.76,28,1
760,1600073249,40.0,161,3820011236.0,36,30,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1028/000 1000X1000X2,0 20",36,2.4,36,1
761,1600073248,30.0,161,3820011236.0,36,30,CRMLAMPL,Qualquer,0.6,-1,0.0,"PL CR 1028/000 1000X1000X1,5 NE",35,28.799999999999997,28,1
762,1600073247,30.0,161,3820011236.0,36,30,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1028/000 1000X1000X1,5 20",36,2.4,36,1
763,1600073246,20.0,161,3820011236.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1020X5,0 NE",30,67.74,28,1
764,1600073245,20.0,161,3820011236.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1020X5,0-13M SE",30,59.46,30,1
765,1600073244,10.0,161,3820011236.0,30,30,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 1302/000 1020X1,5 NE",30,171.35999999999999,28,1
766,1600073243,10.0,161,3820011236.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1302/000 1020X1,5-44M 00",30,136.2,30,1
767,1600076844,50.0,163,3820011228.0,28,28,CRMLAMPL,Qualquer,8.2,-1,0.0,"PL CI 5525/000 1040X1040X6,0 NE",28,52.14,28,1
768,1600076843,50.0,163,3820011228.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5525/000 1040X1040X6,0 05",28,31.98,28,1
769,1600076842,40.0,163,3820011228.0,28,28,CRMLAMPL,Qualquer,8.451,-1,0.0,"PL CI 5525/000 1040X1040X4,5 NE",28,67.98,28,1
770,1600076841,40.0,163,3820011228.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5525/000 1040X1040X4,5 03",28,28.259999999999998,28,1
771,1600076839,30.0,163,3820011228.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5525/000 1040X1040X4,0 04",28,16.44,28,1
772,1600076840,30.0,163,3820011228.0,28,28,CRMLAMPL,Qualquer,4.212,-1,0.0,"PL CI 5525/000 1040X1040X4,0 NE",28,36.48,28,1
773,1600076837,20.0,163,3820011228.0,28,28,CRMLAMPL,Qualquer,24.6,-1,0.0,"PL CI 5525/000 1040X1040X3,0 NE",28,276.90000000000003,28,1
774,1600076836,20.0,163,3820011228.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5525/000 1040X1040X3,0 05",28,96.0,28,1
775,1600076834,10.0,163,3820011228.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5525/000 1040X1040X1,6 01",28,8.58,28,1
776,1600076835,10.0,163,3820011228.0,28,28,CRMLAMPL,Qualquer,2.206,-1,0.0,"PL CI 5525/000 1040X1040X1,6 NE",28,34.26,28,1
777,1600073051,20.0,164,3820011193.0,28,28,CRMLAMPL,Qualquer,0.457,-1,0.0,"PL CR 1521/000 1000X1000X2,4 NE",28,6.96,28,1
778,1600073050,20.0,164,3820011193.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CR 1521/000 1000X1000X2,4 UK",28,1.6199999999999999,28,1
779,1600073045,10.0,164,3820011193.0,28,28,CRMLAMPL,Printing,5.001,-1,0.0,"PL CR 1049/PT1 1270X1040X25,0 NE",28,47.34,28,1
780,1600072492,30.0,171,3820011161.0,28,28,CNMLAMPL,Qualquer,9.85,-1,0.0,"PL CC 8123/000 950X650X10,0 NE",28,44.7,28,1
781,1600072491,30.0,171,3820011161.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8123/000 940X640X10,0 Z1",28,18.0,28,1
782,1600072489,20.0,171,3820011161.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8123/000 950X650X5,0 01",28,9.0,28,1
783,1600072490,20.0,171,3820011161.0,28,28,CNMLAMPL,Qualquer,4.617,-1,0.0,"PL CC 8123/000 950X650X5,0 NE",28,25.56,28,1
784,1600072488,10.0,171,3820011161.0,28,28,CNMLAMPL,Qualquer,15.867,-1,0.0,"PL CC 8003/000 915X610X10,0 NE",28,68.58,28,1
785,1600072487,10.0,171,3820011161.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 915X610X10,0 Z3",28,36.0,28,1
786,1600073190,40.0,172,3820011158.0,31,30,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8244/PAK 1000X2,0-  10,M 01",31,40.02,31,1
787,1600073191,40.0,172,3820011158.0,31,30,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8244/PAK 1000X2,0-10M NE",31,40.02,31,1
788,1600073192,40.0,172,3820011158.0,31,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/PAK 1000X2,0 NE",30,82.67999999999999,28,1
789,1600073189,30.0,172,3820011158.0,30,30,CNMLAMPL,Qualquer,20.708,-1,0.0,"PL CC 8405/000 1000X500X4,0 NE",30,112.2,28,1
790,1600073188,30.0,172,3820011158.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8405/000 1000X500X4,0 CA",30,42.0,30,1
791,1600073187,20.0,172,3820011158.0,30,30,CNMLAMPL,Qualquer,40.493,-1,0.0,"PL CC 8405/000 1000X500X3,0 NE",30,270.96,28,1
792,1600073186,20.0,172,3820011158.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8405/000 1000X500X3,0 03",30,84.0,30,1
793,1600073185,10.0,172,3820011158.0,33,30,CNMLAMPL,Qualquer,19.984,-1,0.0,"PL CC 8405/000 1000X500X2,0 NE",31,161.45999999999998,28,1
794,1600073184,10.0,172,3820011158.0,34,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8405/000 1000X500X2,0 03",34,42.0,33,1
795,1600073106,10.0,173,3820011157.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 940X640X5,0 10",28,36.0,28,1
796,1600073107,10.0,173,3820011157.0,28,28,CNMLAMPL,Qualquer,14.876,-1,0.0,"PL CC 8003/000 940X640X5,0 NE",28,98.34,28,1
797,1600072589,10.0,179,3820011153.0,36,33,CCSEBMTR,Qualquer,0.0,2304,0.0,"TV CC 8405 20RR 9,7 Z02 03",36,860.94,36,1
798,1600072590,10.0,179,3820011153.0,36,33,CCSEBMTR,Qualquer,0.0,2304,0.0,"TV CC 8405 20RR 9,7 Z02 NE",36,860.94,36,1
799,1600072591,10.0,179,3820011153.0,36,33,CCSTRIVA,Qualquer,0.0,2304,0.0,"TV CC 8405/S21 20RR 9,7 Z02 NE",36,241.07999999999998,28,1
800,1600071382,40.0,180,3820011097.0,29,29,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CR 711G/PAL 1040X1,5 NE",29,685.32,28,1
801,1600071381,40.0,180,3820011097.0,29,29,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 711G/PAL 1040X1,5-44M 01",29,544.86,29,1
802,1600071518,10.0,181,3820011093.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8827/000 940X640X3,0 01",28,6.0,28,1
803,1600071519,10.0,181,3820011093.0,28,28,CNMLAMPL,Qualquer,2.434,-1,0.0,"PL CC 8827/000 940X640X3,0 NE",28,21.96,28,1
804,1600071516,60.0,182,3820011081.0,29,29,CNMLAMPL,Qualquer,10.548,-1,0.0,"PL CC 8004/000 940X640X10,0 NE",29,56.82,28,1
805,1600071515,60.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 940X640X10,0 Z1",29,24.0,29,1
806,1600071511,50.0,182,3820011081.0,29,29,CNMLAMPL,Qualquer,6.477,-1,0.0,"PL CC 8004/000  940X640X7,0  NE",29,41.64,28,1
807,1600071510,50.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 940X640X7,0 Z1",29,15.0,29,1
808,1600071509,40.0,182,3820011081.0,29,29,CNMLAMPL,Qualquer,6.18,-1,0.0,"PL CC 8004/000 940X640X5,0 NE",29,40.980000000000004,28,1
809,1600071508,40.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 940X640X5,0 Z1",29,15.0,29,1
810,1600071507,30.0,182,3820011081.0,29,29,CNMLAMPL,Qualquer,7.379,-1,0.0,"PL CC 8003/000 1000X500X3,0  NE",29,48.36,28,1
811,1600071506,30.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8003/000 1000X500X3,0 MO",29,15.0,29,1
812,1600071505,20.0,182,3820011081.0,29,29,CNMLAMLX,Qualquer,19.807,-1,0.0,"PL CC 8004/S11 940X640X3,0 NE",29,199.98000000000002,28,1
813,1600071504,20.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/S11 940X640X3,0 CA",29,45.0,29,1
814,1600071503,10.0,182,3820011081.0,29,29,CNMLAMPL,Qualquer,2.44,-1,0.0,"PL CC 8004/000 940X640X2,0 NE",29,25.62,28,1
815,1600071502,10.0,182,3820011081.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 940X640X2,0 CA",29,6.0,29,1
816,1600072734,110.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,1.69,-1,0.0,"PL CI 5351/000 900X600X6,0 NE",28,19.62,28,1
817,1600076899,110.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X6,0 02",28,7.98,28,1
818,1600072732,100.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,4.257,-1,0.0,"PL CI 5351/000 900X600X5,0 NE",28,56.58,28,1
819,1600072731,100.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X5,0 01",28,19.98,28,1
820,1600071432,90.0,184,3820011079.0,29,29,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X4,0-25M 07",29,40.2,29,1
821,1600071433,90.0,184,3820011079.0,29,29,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X4,0-25M NE",29,40.2,28,1
822,1600071430,80.0,184,3820011079.0,29,29,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X3,0-25M 07",29,80.34,29,1
823,1600071431,80.0,184,3820011079.0,29,29,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8245/000 1000X3,0-25M NE",29,80.34,28,1
824,1600071429,70.0,184,3820011079.0,29,29,CNMLAMPL,Qualquer,6.314,-1,0.0,"PL CC 8004/000 915X610X4,0 NE",29,40.080000000000005,28,1
825,1600071428,70.0,184,3820011079.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X4,0 03",29,15.0,29,1
826,1600071427,60.0,184,3820011079.0,29,29,CNMLAMPL,Qualquer,12.412,-1,0.0,"PL CC 8004/000 915X610X3,0 NE",29,29.04,28,1
827,1600071426,60.0,184,3820011079.0,29,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8004/000 915X610X3,0 00",29,9.0,29,1
828,1600071713,50.0,183,3820011079.0,28,28,CRMSERRA,Qualquer,9.288,-1,0.0,PL CI 5351/000 900X600X200 NE,28,1.0799999999999998,28,1
829,1600071712,50.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X4,0 NE",28,88.8,28,1
830,1600071711,50.0,183,3820011079.0,28,28,CRMEMBPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X4,0 01",28,40.02,28,1
831,1600071709,40.0,183,3820011079.0,28,28,CRMLAMPL,Qualquer,0.0,-1,0.0,"PL CI 5351/000 900X600X2,5 NE",28,53.52,28,1
