,of,ct,duracao,semana,ov
770,1600071900,52,90,12,3820011148
771,383387194,53,1477,0,3820000024
772,383387197,53,1277,0,3820008478
773,1600031412,53,619,18,3820006883
774,1600037166,53,384,19,3820004838
775,1600037166,53,384,1,3820004838
776,1600043944,53,1939,-1,3820008199
777,1600047037,53,3878,19,3820008479
778,1600049869,53,1730,-1,3820008701
779,1600051496,53,1941,-1,3820008877
780,1600057590,53,980,18,3820005212
781,1600057590,53,980,2,3820005212
782,1600057615,53,971,18,3820009453
783,1600057616,53,971,2,3820009453
784,1600058167,53,1384,-1,3820009490
785,1600058887,53,358,18,3820009585
786,1600058894,53,3371,2,3820009586
787,1600058895,53,511,2,3820009586
788,1600058990,53,343,-1,3820009629
789,1600058990,53,343,-1,3820009629
790,1600059365,53,1277,18,3820009701
791,1600059408,53,807,1,3820004838
792,1600059408,53,807,1,3820004838
793,1600060738,53,295,20,3820009802
794,1600061128,53,738,20,3823000410
795,1600061128,53,738,3,3823000410
796,1600061314,53,1477,3,3820003320
797,1600061316,53,923,3,3820003322
798,1600064107,53,11,20,3820010152
799,1600065295,53,809,20,3820010347
800,1600065973,53,205,20,3823000444
801,1600066712,53,96,20,3820010527
802,1600067019,53,1034,-1,3820010558
803,1600067024,53,1153,-1,3820010558
804,1600067130,53,1845,-1,3820010559
805,1600068486,53,138,20,3820010732
806,1600068489,53,3371,3,3820010733
807,1600068490,53,511,20,3820010733
808,1600068493,53,3371,20,3820010734
809,1600068494,53,766,-1,3820010734
810,1600068566,53,511,17,3820010735
811,1600068567,53,138,4,3820010735
812,1600068568,53,3371,-1,3820010735
813,1600069359,53,574,0,3820010827
814,1600069370,53,1529,-1,3820010827
815,1600069375,53,519,0,3820010831
816,1600069375,53,519,0,3820010831
817,1600070115,53,1477,0,3820003934
818,1600070986,53,738,4,3820004079
819,1600071071,53,191,17,3820011007
820,1600071398,53,653,1,3820004838
821,1600071398,53,653,1,3820004838
822,1600071409,53,577,1,3820004838
823,1600071409,53,577,2,3820004838
824,383387415,51,462,18,3820004838
825,383387415,51,462,18,3820004838
826,383387416,51,785,18,3820004838
827,383387416,51,785,18,3820004838
828,383387417,51,692,19,3820004838
829,383387417,51,692,19,3820004838
830,383387418,51,969,19,3820004838
831,383387418,51,969,19,3820004838
832,383387419,51,51,7,3820011188
833,383387505,51,90,0,3820011202
834,383387505,51,90,0,3820011202
835,383387506,51,457,0,3820011202
836,383387506,51,457,0,3820011202
837,383387507,51,113,9,3820008463
838,383387508,51,99,9,3820008463
839,383387509,51,1277,18,3820008478
840,383387510,51,3371,20,3820010735
841,383387511,51,511,20,3820010735
842,383387512,51,219,7,3820000685
843,383387513,51,219,7,3820000686
844,383387514,51,151,9,3820008463
845,383387516,51,170,8,3820006831
846,383387517,51,170,8,3820006831
847,383387518,51,170,8,3820006831
848,383387519,51,170,8,3820006831
849,383387520,51,170,8,3820006831
850,383387521,51,170,8,3820006831
851,383387522,51,170,8,3820006831
852,383387523,51,170,8,3820006831
853,383387524,51,156,8,3820006830
854,383387525,51,156,8,3820006830
855,383387526,51,156,8,3820006830
856,383387527,51,887,7,3820005150
857,383387528,51,887,7,3820005152
858,383387529,51,148,7,3820005152
859,383387530,51,887,7,3820005154
860,383387531,51,887,8,3820005155
861,383387532,51,65,7,3820005150
862,383387533,51,65,7,3820005152
863,383387534,51,65,7,3820005152
864,383387535,51,65,8,3820005154
865,383387536,51,65,8,3820005155
866,383387538,51,169,7,3820005150
867,383387539,51,169,7,3820005152
868,383387540,51,169,7,3820005152
869,383387541,51,169,8,3820005154
870,383387542,51,169,8,3820005155
871,383387543,51,203,7,3820005150
872,383387544,51,203,7,3820005152
873,383387545,51,203,8,3820005154
874,383387546,51,203,8,3820005155
875,383387551,51,49,17,3820010721
876,383387559,51,343,18,3820011097
877,383387560,51,257,0,3826000006
878,383387561,51,228,0,3826000006
879,383387565,51,203,8,3820008213
880,383387575,51,54,17,3823000296
881,383387575,51,54,18,3823000296
882,383387575,51,54,18,3823000296
883,383387575,51,54,18,3823000296
884,383387594,51,33,0,3820011016
885,383387594,51,33,0,3820011016
886,383387599,51,661,20,3820000107
887,383387600,51,1322,20,3820000108
888,383387601,51,115,20,3820010735
889,383387609,51,148,8,3820007838
890,383387613,51,113,0,3820011118
891,383387614,51,182,0,3820011118
892,383387620,51,49,17,3820010721
893,383387623,51,56,8,3820007838
894,383387653,51,139,7,3820005150
895,383387654,51,139,7,3820005152
896,383387655,51,139,8,3820005154
897,383387656,51,2604,7,3820011193
898,383387657,51,108,8,3820007110
899,383387658,51,108,8,3820007110
900,383387659,51,126,8,3820007110
901,383387660,51,126,8,3820007110
902,383387661,51,144,8,3820007110
903,383387662,51,126,8,3820007110
904,383387664,51,99,9,3820008458
905,383387666,51,873,0,3820003933
906,383387667,51,3782,0,3820003933
907,383387668,51,3782,0,3820003933
908,383387669,51,3782,0,3820003933
909,383387670,51,3782,1,3820003933
910,383387671,51,3782,1,3820003933
911,383387672,51,3782,1,3820003933
912,383387673,51,3782,1,3820003933
913,383387674,51,3782,1,3820003933
914,383387675,51,3782,1,3820003933
915,383387676,51,3782,2,3820003933
916,383387677,51,3782,2,3820003933
917,383387678,51,3782,2,3820003933
918,383387679,51,3782,2,3820003933
919,383387680,51,3782,2,3820003933
920,383387681,51,3782,2,3820003933
921,383387682,51,3782,3,3820003933
922,383387683,51,3782,3,3820003933
923,383387684,51,3782,3,3820003933
924,383387685,51,3782,3,3820003933
925,383387686,51,3782,3,3820003933
926,383387687,51,3782,3,3820003933
927,383387688,51,3782,4,3820003933
928,383387689,51,3782,4,3820003933
929,383387690,51,3782,4,3820003933
930,383387691,51,3782,4,3820003933
931,383387692,51,3782,4,3820003933
932,383387693,51,3782,4,3820003933
933,383387694,51,3782,5,3820003933
934,383387695,51,3782,5,3820003933
935,383387696,51,3782,5,3820003933
936,383387697,51,3782,5,3820003933
937,383387698,51,3782,5,3820003933
938,383387699,51,3782,5,3820003933
939,383387700,51,3782,6,3820003933
940,383387701,51,3782,6,3820003933
941,383387702,51,3782,6,3820003933
942,383387703,51,3782,6,3820003933
943,383387704,51,3782,6,3820003933
944,383387705,51,3782,6,3820003933
945,383387709,51,205,0,3820011202
946,383387709,51,205,0,3820011202
947,383387798,51,171,20,3820000119
948,383387806,51,460,17,3820010721
949,383388160,51,4,15,3820010357
950,383388162,51,425,9,3820009188
951,383388163,51,33,9,3820009188
952,383388164,51,111,8,3820002904
953,383388165,51,1440,7,3820003985
954,383388166,51,1440,7,3820003985
955,383388167,51,1440,7,3820003985
956,383388168,51,1440,7,3820003985
957,383388169,51,886,7,3820004731
958,383388170,51,28,14,3820010234
959,383388171,51,1025,14,3820010234
960,383388182,51,975,13,3820010234
961,383388183,51,25,13,3820002852
962,383388184,51,74,0,3820007537
963,383388303,51,1571,8,3826000005
964,383388304,51,1571,8,3826000005
965,383388305,51,1571,8,3826000005
966,383388306,51,1571,8,3826000005
967,383388307,51,1571,8,3826000005
968,383388308,51,873,8,3826000005
969,383388599,51,20,20,3820000905
970,383388635,51,190,7,3820010525
971,383388724,51,88,20,3820006852
972,383388725,51,69,20,3820006852
973,383388726,51,37,20,3820007559
974,383388767,51,22,7,3820010237
975,383388915,51,47,9,3820008213
976,383389025,51,20,16,3820008203
977,383389027,51,311,20,3820001555
978,383389228,51,26,7,3823000504
979,383389228,51,26,7,3823000504
980,383389228,51,26,7,3823000504
981,383389228,51,26,7,3823000504
982,383389228,51,26,7,3823000504
983,383389228,51,26,7,3823000504
984,383389228,51,26,7,3823000504
985,383389228,51,26,7,3823000504
986,383389350,51,7,20,3820001975
987,383389351,51,50,20,3820001976
988,1600041978,51,539,8,3823000254
989,1600041978,51,539,8,3823000254
990,1600041978,51,539,8,3823000254
991,1600041978,51,539,8,3823000254
992,1600044126,51,153,20,3820005527
993,1600045814,51,138,9,3820008073
994,1600045820,51,138,9,3820008073
995,1600045825,51,138,9,3820008073
996,1600045830,51,165,9,3820008073
997,1600047178,51,2269,9,3820007163
998,1600047873,51,99,9,3820008499
999,1600047878,51,56,9,3820008499
1000,1600048273,51,99,9,3820008549
1001,1600048275,51,237,9,3820008549
1002,1600049870,51,2077,9,3820008701
1003,1600049872,51,598,9,3820008701
1004,1600050720,51,148,9,3820008762
1005,1600050894,51,571,9,3820008784
1006,1600050894,51,571,9,3820008784
1007,1600050945,51,47,9,3820008792
1008,1600050959,51,47,9,3820008792
1009,1600050985,51,127,9,3820008792
1010,1600051008,51,47,9,3820008794
1011,1600051013,51,47,9,3820008794
1012,1600051047,51,127,9,3820008794
1013,1600051410,51,796,18,3820006883
1014,1600051487,51,1094,9,3820008875
1015,1600051498,51,2494,19,3820008877
1016,1600051596,51,908,0,3820007537
1017,1600051599,51,352,9,3820008885
1018,1600051599,51,352,9,3820008885
1019,1600051604,51,98,9,3820008885
1020,1600051604,51,98,9,3820008885
1021,1600051904,51,201,9,3820008899
1022,1600051908,51,255,9,3820008899
1023,1600051912,51,36,9,3820008899
1024,1600051914,51,84,9,3820008899
1025,1600051916,51,182,9,3820008899
1026,1600052318,51,68,9,3820008907
1027,1600052360,51,56,9,3820008940
1028,1600053715,51,305,9,3820009011
1029,1600053715,51,305,9,3820009011
1030,1600053718,51,51,9,3820009015
1031,1600053776,51,306,9,3820009031
1032,1600054026,51,99,9,3820009073
1033,1600054028,51,132,9,3820009073
1034,1600054055,51,165,9,3820009111
1035,1600054274,51,50,9,3820009160
1036,1600054326,51,49,9,3820009152
1037,1600054328,51,132,9,3820009152
1038,1600054601,51,113,9,3820009156
1039,1600054603,51,47,9,3820009156
1040,1600054605,51,101,9,3820009156
1041,1600054619,51,17,9,3820009171
1042,1600054619,51,17,9,3820009171
1043,1600054619,51,17,9,3820009171
1044,1600054621,51,241,9,3820009173
1045,1600054623,51,107,9,3820009175
1046,1600054625,51,226,9,3820009178
1047,1600054627,51,84,-1,3820009179
1048,1600054637,51,425,9,3820009188
1049,1600054671,51,425,9,3820009188
1050,1600054674,51,425,9,3820009188
1051,1600054677,51,273,9,3820009188
1052,1600054679,51,140,9,3820009218
1053,1600054715,51,364,9,3820009180
1054,1600054715,51,364,9,3820009180
1055,1600054717,51,1091,9,3820009180
1056,1600054717,51,1091,9,3820009180
1057,1600054777,51,296,10,3820009250
1058,1600055159,51,504,21,3820009079
1059,1600055160,51,50,10,3820009250
1060,1600055162,51,49,10,3820009250
1061,1600055164,51,55,10,3820009250
1062,1600055181,51,66,10,3820009257
1063,1600055183,51,16,10,3820009258
1064,1600055185,51,11,10,3820009258
1065,1600055196,51,55,10,3820009289
1066,1600055240,51,504,20,3820009079
1067,1600055585,51,144,9,3820008264
1068,1600055587,51,1665,8,3820005211
1069,1600055587,51,1665,8,3820005211
1070,1600055592,51,896,9,3820008264
1071,1600055881,51,559,0,3820007537
1072,1600055883,51,470,10,3820009262
1073,1600056062,51,289,18,3820009309
1074,1600056064,51,135,10,3820009310
1075,1600056066,51,227,10,3820009310
1076,1600056068,51,471,10,3820009310
1077,1600056070,51,832,10,3820009310
1078,1600056198,51,464,0,3820007537
1079,1600056238,51,564,10,3820009345
1080,1600056273,51,394,10,3820009401
1081,1600056273,51,394,10,3820009401
1082,1600056331,51,153,10,3820009408
1083,1600056350,51,1346,10,3820009429
1084,1600056539,51,306,10,3823000363
1085,1600056539,51,306,10,3823000363
1086,1600056539,51,306,10,3823000363
1087,1600056539,51,306,10,3823000363
1088,1600056561,51,410,10,3823000363
1089,1600056561,51,410,10,3823000363
1090,1600056561,51,410,10,3823000363
1091,1600056561,51,410,10,3823000363
1092,1600056563,51,916,10,3823000363
1093,1600056563,51,916,10,3823000363
1094,1600056563,51,916,10,3823000363
1095,1600056563,51,916,10,3823000363
1096,1600056565,51,153,10,3823000363
1097,1600056565,51,153,10,3823000363
1098,1600056565,51,153,10,3823000363
1099,1600056565,51,153,10,3823000363
1100,1600056567,51,153,10,3823000363
1101,1600056567,51,153,10,3823000363
1102,1600056567,51,153,10,3823000363
1103,1600056567,51,153,10,3823000363
1104,1600056569,51,127,10,3823000363
1105,1600056569,51,127,10,3823000363
1106,1600056569,51,127,10,3823000363
1107,1600056569,51,127,10,3823000363
1108,1600056571,51,216,10,3823000363
1109,1600056571,51,216,10,3823000363
1110,1600056571,51,216,10,3823000363
1111,1600056571,51,216,10,3823000363
1112,1600056705,51,91,10,3823000369
1113,1600056705,51,91,10,3823000369
1114,1600056705,51,91,10,3823000369
1115,1600056705,51,91,10,3823000369
1116,1600056707,51,60,10,3823000369
1117,1600056707,51,60,10,3823000369
1118,1600056707,51,60,10,3823000369
1119,1600056707,51,60,10,3823000369
1120,1600057303,51,1419,10,3823000326
1121,1600057303,51,1419,10,3823000326
1122,1600057303,51,1419,10,3823000326
1123,1600057303,51,1419,10,3823000326
1124,1600057303,51,1419,11,3823000326
1125,1600057303,51,1419,11,3823000326
1126,1600057303,51,1419,11,3823000326
1127,1600057303,51,1419,11,3823000326
1128,1600057591,51,1177,19,3820005212
1129,1600057591,51,1177,19,3820005212
1130,1600057593,51,49,11,3820009440
1131,1600057598,51,78,11,3820009446
1132,1600057598,51,78,11,3820009446
1133,1600057617,51,1247,19,3820009453
1134,1600057618,51,1247,19,3820009453
1135,1600057625,51,783,11,3823000383
1136,1600057625,51,783,11,3823000383
1137,1600057625,51,783,11,3823000383
1138,1600057625,51,783,11,3823000383
1139,1600057778,51,470,11,3823000384
1140,1600057778,51,470,11,3823000384
1141,1600057778,51,470,11,3823000384
1142,1600057778,51,470,11,3823000384
1143,1600058156,51,45,11,3820009477
1144,1600058158,51,8,11,3820009479
1145,1600058164,51,340,11,3820009489
1146,1600058168,51,1662,11,3820009490
1147,1600058170,51,598,11,3820009490
1148,1600058174,51,99,11,3820009492
1149,1600058189,51,24,11,3820009517
1150,1600058194,51,653,11,3820009520
1151,1600058201,51,12,11,3820009526
1152,1600058203,51,21,11,3820009526
1153,1600058211,51,107,11,3820009559
1154,1600058220,51,74,11,3820009526
1155,1600058225,51,99,11,3820009558
1156,1600058227,51,101,11,3820009558
1157,1600058231,51,56,11,3820009560
1158,1600058242,51,49,11,3820009566
1159,1600058242,51,49,11,3820009566
1160,1600058257,51,66,11,3820009581
1161,1600058259,51,148,11,3820009581
1162,1600058261,51,49,11,3820009581
1163,1600058808,51,400,11,3820006993
1164,1600058888,51,358,19,3820009585
1165,1600058893,51,3371,19,3820009586
1166,1600058896,51,511,19,3820009586
1167,1600058898,51,66,11,3820009588
1168,1600058941,51,493,11,3820009605
1169,1600058947,51,251,11,3820009608
1170,1600058951,51,251,11,3820009609
1171,1600058956,51,1665,11,3820009622
1172,1600058956,51,1665,11,3820009622
1173,1600058957,51,1363,12,3820009623
1174,1600058991,51,299,12,3820009629
1175,1600058991,51,299,12,3820009629
1176,1600058993,51,11,12,3820009629
1177,1600058993,51,11,12,3820009629
1178,1600059027,51,38,12,3820009648
1179,1600059029,51,33,12,3820009648
1180,1600059031,51,33,12,3820009648
1181,1600059051,51,148,12,3820009656
1182,1600059056,51,11,12,3820009661
1183,1600059063,51,58,12,3820009661
1184,1600059065,51,32,12,3820009661
1185,1600059067,51,19,12,3820009661
1186,1600059069,51,39,12,3820009661
1187,1600059071,51,36,12,3820009661
1188,1600059073,51,38,12,3820009661
1189,1600059075,51,73,12,3820009661
1190,1600059126,51,1686,19,3820008199
1191,1600059196,51,3782,7,3820003933
1192,1600059197,51,3782,0,3820003933
1193,1600059208,51,55,8,3820008129
1194,1600059214,51,61,12,3820009664
1195,1600059342,51,51,12,3820009668
1196,1600059344,51,3141,12,3820009675
1197,1600059344,51,3141,12,3820009675
1198,1600059366,51,1277,20,3820009701
1199,1600059379,51,39,12,3820009710
1200,1600059381,51,22,12,3820009710
1201,1600059395,51,119,12,3823000391
1202,1600059395,51,119,12,3823000391
1203,1600059395,51,119,12,3823000391
1204,1600059395,51,119,12,3823000391
1205,1600059397,51,119,12,3823000391
1206,1600059397,51,119,12,3823000391
1207,1600059397,51,119,12,3823000391
1208,1600059397,51,119,12,3823000391
1209,1600059412,51,144,12,3820008906
1210,1600059518,51,169,12,3820009747
1211,1600059518,51,169,12,3820009747
1212,1600059952,51,342,12,3820009623
1213,1600059954,51,787,12,3820009623
1214,1600059956,51,163,12,3820009623
1215,1600059958,51,82,12,3820009623
1216,1600060082,51,171,12,3820009747
1217,1600060082,51,171,12,3820009747
1218,1600060084,51,148,12,3820009747
1219,1600060084,51,148,12,3820009747
1220,1600060086,51,65,12,3820009747
1221,1600060086,51,65,12,3820009747
1222,1600060088,51,56,12,3820009747
1223,1600060088,51,56,12,3820009747
1224,1600060104,51,37,12,3820009747
1225,1600060104,51,37,12,3820009747
1226,1600060108,51,296,12,3820009750
1227,1600060110,51,36,12,3820009751
1228,1600060110,51,36,12,3820009751
1229,1600060112,51,342,12,3820009754
1230,1600060112,51,342,12,3820009754
1231,1600060119,51,152,12,3820009756
1232,1600060119,51,152,12,3820009756
1233,1600060121,51,342,12,3820009756
1234,1600060121,51,342,12,3820009756
1235,1600060126,51,70,12,3820009767
1236,1600060701,51,56,12,3820009799
1237,1600060739,51,264,20,3820009802
1238,1600060741,51,96,12,3820009808
1239,1600060784,51,66,12,3820009832
1240,1600060798,51,49,12,3820009847
1241,1600060819,51,56,12,3820009864
1242,1600060823,51,12,12,3820009864
1243,1600060837,51,1188,12,3820009904
1244,1600060837,51,1188,12,3820009904
1245,1600060870,51,7,12,3820009914
1246,1600060985,51,9,12,3820009747
1247,1600060985,51,9,12,3820009747
1248,1600060992,51,1280,12,3820009905
1249,1600060995,51,118,12,3820009947
1250,1600060999,51,132,13,3820009963
1251,1600061033,51,153,13,3823000406
1252,1600061033,51,153,13,3823000406
1253,1600061033,51,153,13,3823000406
1254,1600061033,51,153,13,3823000406
1255,1600061041,51,128,13,3823000406
1256,1600061041,51,128,13,3823000406
1257,1600061041,51,128,13,3823000406
1258,1600061041,51,128,13,3823000406
1259,1600061129,51,661,20,3823000410
1260,1600061129,51,661,20,3823000410
1261,1600061315,51,1322,20,3820003321
1262,1600061317,51,758,21,3820003323
1263,1600061326,51,41,13,3820009991
1264,1600061971,51,19,13,3820010053
1265,1600062008,51,103,13,3820010055
1266,1600062012,51,30,13,3820010055
1267,1600063287,51,472,13,3820009797
1268,1600063573,51,670,13,3823000420
1269,1600063573,51,670,13,3823000420
1270,1600063573,51,670,13,3823000420
1271,1600063573,51,670,13,3823000420
1272,1600063843,51,84,13,3820010081
1273,1600063847,51,313,13,3820010090
1274,1600063849,51,291,13,3820010090
1275,1600063856,51,657,13,3820010101
1276,1600063884,51,855,13,3820010139
1277,1600063884,51,855,13,3820010139
1278,1600063891,51,982,13,3820010139
1279,1600063891,51,982,13,3820010139
1280,1600063895,51,436,13,3820010139
1281,1600063895,51,436,13,3820010139
1282,1600063981,51,504,21,3820009079
1283,1600063988,51,504,21,3820010204
1284,1600063989,51,504,21,3820010204
1285,1600063990,51,504,21,3820010204
1286,1600064000,51,709,14,3823000424
1287,1600064000,51,709,14,3823000424
1288,1600064000,51,709,14,3823000424
1289,1600064000,51,709,14,3823000424
1290,1600064000,51,709,14,3823000424
1291,1600064000,51,709,14,3823000424
1292,1600064000,51,709,14,3823000424
1293,1600064000,51,709,14,3823000424
1294,1600064055,51,30,21,3820003343
1295,1600064059,51,61,21,3820003344
1296,1600064083,51,43,12,3820009808
1297,1600064096,51,1188,13,3820010140
1298,1600064098,51,57,13,3820010141
1299,1600064108,51,14,20,3820010152
1300,1600064110,51,211,13,3820010161
1301,1600064121,51,50,13,3820010168
1302,1600064123,51,49,13,3820010168
1303,1600064125,51,66,13,3820010168
1304,1600064127,51,148,13,3820010169
1305,1600064131,51,459,13,3820010182
1306,1600064131,51,459,13,3820010182
1307,1600064147,51,72,13,3820010185
1308,1600064165,51,47,13,3820010193
1309,1600064167,51,257,13,3820010193
1310,1600064177,51,131,13,3820010211
1311,1600064179,51,33,13,3820010218
1312,1600064186,51,121,13,3820010220
1313,1600064190,51,73,13,3820010220
1314,1600064244,51,196,13,3823000422
1315,1600064244,51,196,13,3823000422
1316,1600064244,51,196,13,3823000422
1317,1600064244,51,196,13,3823000422
1318,1600064291,51,99,8,3820007366
1319,1600064292,51,99,8,3820008071
1320,1600064296,51,333,0,3820007537
1321,1600064324,51,50,13,3820008612
1322,1600064564,51,37,13,3820010193
1323,1600064755,51,1449,14,3823000419
1324,1600064755,51,1449,14,3823000419
1325,1600064755,51,1449,14,3823000419
1326,1600064755,51,1449,14,3823000419
1327,1600064774,51,1344,14,3820010234
1328,1600064792,51,3371,19,3820008479
1329,1600064794,51,50,8,3820007708
1330,1600064811,51,1728,13,3820010234
1331,1600064812,51,533,13,3820010234
1332,1600064813,51,1749,13,3820010234
1333,1600064860,51,216,14,3820010239
1334,1600064867,51,9,14,3820010243
1335,1600064880,51,508,14,3820010256
1336,1600064889,51,9,15,3820010260
1337,1600064891,51,451,15,3820010263
1338,1600064893,51,370,15,3820010263
1339,1600064920,51,24,15,3820010285
1340,1600064931,51,278,14,3823000424
1341,1600064931,51,278,14,3823000424
1342,1600064931,51,278,14,3823000424
1343,1600064931,51,278,14,3823000424
1344,1600064931,51,278,14,3823000424
1345,1600064931,51,278,14,3823000424
1346,1600064931,51,278,14,3823000424
1347,1600064931,51,278,14,3823000424
1348,1600064985,51,575,15,3823000438
1349,1600064985,51,575,15,3823000438
1350,1600064985,51,575,15,3823000438
1351,1600064985,51,575,15,3823000438
1352,1600064987,51,166,15,3820010310
1353,1600064989,51,132,15,3820010311
1354,1600064994,51,198,15,3820010318
1355,1600064998,51,501,15,3820010320
1356,1600065100,51,148,15,3820010320
1357,1600065102,51,501,15,3820010320
1358,1600065105,51,26,15,3820010321
1359,1600065105,51,26,15,3820010321
1360,1600065166,51,70,15,3820010345
1361,1600065168,51,116,15,3820010346
1362,1600065249,51,84,15,3820010324
1363,1600065249,51,84,15,3820010324
1364,1600065251,51,123,15,3820010324
1365,1600065251,51,123,15,3820010324
1366,1600065253,51,24,15,3820010324
1367,1600065253,51,24,15,3820010324
1368,1600065255,51,176,15,3820010324
1369,1600065255,51,176,15,3820010324
1370,1600065257,51,55,15,3820010324
1371,1600065257,51,55,15,3820010324
1372,1600065259,51,67,15,3820010353
1373,1600065281,51,291,15,3820010354
1374,1600065294,51,8,15,3820009906
1375,1600065296,51,1039,20,3820010347
1376,1600065323,51,279,15,3820010357
1377,1600065326,51,217,15,3820010357
1378,1600065334,51,38,15,3820010359
1379,1600065336,51,41,15,3820010359
1380,1600065338,51,25,15,3820010359
1381,1600065340,51,11,15,3820010360
1382,1600065342,51,10,15,3820010360
1383,1600065355,51,306,15,3823000440
1384,1600065355,51,306,15,3823000440
1385,1600065355,51,306,15,3823000440
1386,1600065355,51,306,15,3823000440
1387,1600065355,51,306,15,3823000440
1388,1600065355,51,306,15,3823000440
1389,1600065355,51,306,15,3823000440
1390,1600065355,51,306,15,3823000440
1391,1600065359,51,76,15,3823000440
1392,1600065359,51,76,15,3823000440
1393,1600065359,51,76,15,3823000440
1394,1600065359,51,76,15,3823000440
1395,1600065359,51,76,15,3823000440
1396,1600065359,51,76,15,3823000440
1397,1600065359,51,76,15,3823000440
1398,1600065359,51,76,15,3823000440
1399,1600065361,51,306,15,3823000440
1400,1600065361,51,306,15,3823000440
1401,1600065361,51,306,15,3823000440
1402,1600065361,51,306,15,3823000440
1403,1600065361,51,306,15,3823000440
1404,1600065361,51,306,15,3823000440
1405,1600065361,51,306,15,3823000440
1406,1600065361,51,306,15,3823000440
1407,1600065363,51,119,15,3823000440
1408,1600065363,51,119,15,3823000440
1409,1600065363,51,119,15,3823000440
1410,1600065363,51,119,15,3823000440
1411,1600065363,51,119,15,3823000440
1412,1600065363,51,119,15,3823000440
1413,1600065363,51,119,15,3823000440
1414,1600065363,51,119,15,3823000440
1415,1600065368,51,315,15,3823000441
1416,1600065368,51,315,15,3823000441
1417,1600065368,51,315,15,3823000441
1418,1600065368,51,315,15,3823000441
1419,1600065368,51,315,15,3823000441
1420,1600065368,51,315,15,3823000441
1421,1600065368,51,315,15,3823000441
1422,1600065368,51,315,15,3823000441
1423,1600065397,51,479,15,3820010402
1424,1600065399,51,312,15,3820010402
1425,1600065409,51,84,15,3820010406
1426,1600065415,51,16,15,3820010408
1427,1600065417,51,17,15,3820010408
1428,1600065798,51,99,15,3820010414
1429,1600065800,51,66,15,3820010414
1430,1600065802,51,296,15,3820010414
1431,1600065804,51,158,15,3820010415
1432,1600065808,51,197,15,3820010424
1433,1600065808,51,197,15,3820010424
1434,1600065810,51,67,15,3820010427
1435,1600065810,51,67,15,3820010427
1436,1600065933,51,849,15,3820010460
1437,1600065935,51,80,16,3820010461
1438,1600065974,51,184,20,3823000444
1439,1600066276,51,3133,16,3820008354
1440,1600066276,51,3133,16,3820008354
1441,1600066337,51,476,12,3820009904
1442,1600066337,51,476,12,3820009904
1443,1600066341,51,998,16,3820010474
1444,1600066345,51,998,16,3820010474
1445,1600066349,51,998,16,3820010474
1446,1600066550,51,47,15,3820010256
1447,1600066614,51,472,16,3820010510
1448,1600066693,51,855,7,3820010525
1449,1600066699,51,109,18,3820010526
1450,1600066701,51,760,7,3820010525
1451,1600066703,51,126,16,3820010517
1452,1600066705,51,132,16,3820010517
1453,1600066707,51,66,16,3820010517
1454,1600066709,51,109,16,3820010520
1455,1600066711,51,34,16,3820010524
1456,1600066711,51,34,16,3820010524
1457,1600066713,51,123,20,3820010527
1458,1600066719,51,55,16,3820010556
1459,1600066721,51,39,16,3820010551
1460,1600066725,51,254,16,3820010549
1461,1600066746,51,99,11,3820009605
1462,1600066804,51,73,7,3820010237
1463,1600066814,51,73,7,3820010237
1464,1600066916,51,148,16,3820010540
1465,1600066921,51,163,16,3820010540
1466,1600066968,51,214,16,3820010544
1467,1600066995,51,99,16,3820010546
1468,1600067000,51,38,16,3820010547
1469,1600067014,51,748,16,3820010558
1470,1600067020,51,926,16,3820010558
1471,1600067023,51,1385,16,3820010558
1472,1600067029,51,146,16,3820010558
1473,1600067129,51,748,16,3820010559
1474,1600067131,51,2215,16,3820010559
1475,1600067133,51,86,16,3820010565
1476,1600067199,51,156,8,3820006830
1477,1600067201,51,257,8,3820008213
1478,1600067202,51,108,8,3820007110
1479,1600067203,51,39,8,3820008213
1480,1600067205,51,880,15,3820006532
1481,1600067249,51,43,16,3820008203
1482,1600067250,51,54,16,3820008203
1483,1600067251,51,137,16,3820008203
1484,1600067252,51,137,16,3820008203
1485,1600067253,51,115,16,3820008203
1486,1600067254,51,46,16,3820008203
1487,1600067255,51,80,16,3820008203
1488,1600067256,51,92,16,3820008203
1489,1600067257,51,23,16,3820008203
1490,1600067258,51,34,16,3820008203
1491,1600067259,51,80,16,3820008203
1492,1600067478,51,162,21,3820010518
1493,1600067544,51,65,16,3820010606
1494,1600067546,51,203,16,3820010606
1495,1600067548,51,74,16,3820010606
1496,1600067559,51,128,16,3820010624
1497,1600067563,51,39,16,3820010624
1498,1600067565,51,61,16,3820010625
1499,1600067573,51,341,16,3820010629
1500,1600067575,51,96,16,3820010630
1501,1600067577,51,75,16,3820010655
1502,1600067612,51,616,16,3820010669
1503,1600067614,51,677,17,3820010669
1504,1600067784,51,50,17,3820010680
1505,1600067789,51,211,17,3820010684
1506,1600067791,51,140,17,3820010684
1507,1600068036,51,571,13,3820010139
1508,1600068036,51,571,13,3820010139
1509,1600068075,51,89,17,3820010713
1510,1600068163,51,8,15,3820010360
1511,1600068169,51,271,17,3820010669
1512,1600068179,51,277,17,3820010707
1513,1600068181,51,487,17,3820010707
1514,1600068306,51,190,7,3820010525
1515,1600068313,51,651,14,3820010234
1516,1600068314,51,1994,14,3820010234
1517,1600068315,51,692,14,3820010234
1518,1600068487,51,115,20,3820010732
